name,name2,state,vote,party,state2,vote2,party2,cross_party,storm,sharevote
Robert “Bob” Menendez,Joe Manchin,NJ,1,Democrat,WV,1,Democrat,1,1,1
Robert “Bob” Menendez,John “Jay” Rockefeller,NJ,1,Democrat,WV,1,Democrat,1,1,1
Robert “Bob” Menendez,John F. “Jack” Reed,NJ,1,Democrat,RI,1,Democrat,1,1,1
Robert “Bob” Menendez,John Kerry,NJ,1,Democrat,MA,1,Democrat,1,1,1
Robert “Bob” Menendez,Kirsten Gillibrand,NJ,1,Democrat,NY,1,Democrat,1,1,1
Robert “Bob” Menendez,Maria Cantwell,NJ,1,Democrat,WA,1,Democrat,1,1,1
Robert “Bob” Menendez,Richard Blumenthal,NJ,1,Democrat,CT,1,Democrat,1,1,1
Robert “Bob” Menendez,Robert “Bob” Casey,NJ,1,Democrat,PA,1,Democrat,1,1,1
Robert “Bob” Menendez,Sheldon Whitehouse,NJ,1,Democrat,RI,1,Democrat,1,1,1
Robert “Bob” Menendez,Thomas Carper,NJ,1,Democrat,DE,1,Democrat,1,1,1
Sheldon Whitehouse,Barbara Mikulski,RI,1,Democrat,MD,1,Democrat,1,1,1
Sheldon Whitehouse,Benjamin Cardin,RI,1,Democrat,MD,1,Democrat,1,1,1
Sheldon Whitehouse,Charles “Chuck” Schumer,RI,1,Democrat,NY,1,Democrat,1,1,1
Sheldon Whitehouse,Christopher Coons,RI,1,Democrat,DE,1,Democrat,1,1,1
Sheldon Whitehouse,Christopher Murphy,RI,1,Democrat,CT,1,Democrat,1,1,1
Sheldon Whitehouse,Elizabeth Warren,RI,1,Democrat,MA,1,Democrat,1,1,1
Sheldon Whitehouse,Frank Lautenberg,RI,1,Democrat,NJ,1,Democrat,1,1,1
Sheldon Whitehouse,Jeanne Shaheen,RI,1,Democrat,NH,1,Democrat,1,1,1
Sheldon Whitehouse,Joe Manchin,RI,1,Democrat,WV,1,Democrat,1,1,1
Sheldon Whitehouse,John “Jay” Rockefeller,RI,1,Democrat,WV,1,Democrat,1,1,1
Sheldon Whitehouse,John F. “Jack” Reed,RI,1,Democrat,RI,1,Democrat,1,1,1
Sheldon Whitehouse,John Kerry,RI,1,Democrat,MA,1,Democrat,1,1,1
Sheldon Whitehouse,Kirsten Gillibrand,RI,1,Democrat,NY,1,Democrat,1,1,1
Sheldon Whitehouse,Maria Cantwell,RI,1,Democrat,WA,1,Democrat,1,1,1
Sheldon Whitehouse,Richard Blumenthal,RI,1,Democrat,CT,1,Democrat,1,1,1
Sheldon Whitehouse,Robert “Bob” Casey,RI,1,Democrat,PA,1,Democrat,1,1,1
Sheldon Whitehouse,Robert “Bob” Menendez,RI,1,Democrat,NJ,1,Democrat,1,1,1
Sheldon Whitehouse,Thomas Carper,RI,1,Democrat,DE,1,Democrat,1,1,1
Thomas Carper,Barbara Mikulski,DE,1,Democrat,MD,1,Democrat,1,1,1
Thomas Carper,Benjamin Cardin,DE,1,Democrat,MD,1,Democrat,1,1,1
Thomas Carper,Charles “Chuck” Schumer,DE,1,Democrat,NY,1,Democrat,1,1,1
Thomas Carper,Christopher Coons,DE,1,Democrat,DE,1,Democrat,1,1,1
Thomas Carper,Christopher Murphy,DE,1,Democrat,CT,1,Democrat,1,1,1
Thomas Carper,Elizabeth Warren,DE,1,Democrat,MA,1,Democrat,1,1,1
Thomas Carper,Frank Lautenberg,DE,1,Democrat,NJ,1,Democrat,1,1,1
Thomas Carper,Jeanne Shaheen,DE,1,Democrat,NH,1,Democrat,1,1,1
Thomas Carper,Joe Manchin,DE,1,Democrat,WV,1,Democrat,1,1,1
Thomas Carper,John “Jay” Rockefeller,DE,1,Democrat,WV,1,Democrat,1,1,1
Thomas Carper,John F. “Jack” Reed,DE,1,Democrat,RI,1,Democrat,1,1,1
Thomas Carper,John Kerry,DE,1,Democrat,MA,1,Democrat,1,1,1
Thomas Carper,Kirsten Gillibrand,DE,1,Democrat,NY,1,Democrat,1,1,1
Thomas Carper,Maria Cantwell,DE,1,Democrat,WA,1,Democrat,1,1,1
Thomas Carper,Richard Blumenthal,DE,1,Democrat,CT,1,Democrat,1,1,1
Thomas Carper,Robert “Bob” Casey,DE,1,Democrat,PA,1,Democrat,1,1,1
Thomas Carper,Robert “Bob” Menendez,DE,1,Democrat,NJ,1,Democrat,1,1,1
Thomas Carper,Sheldon Whitehouse,DE,1,Democrat,RI,1,Democrat,1,1,1
