name,name2,party,vote,state,state2,party2,vote2,cross_party,storm,sharevote
Kirsten Gillibrand,Jeanne Shaheen,Democrat,1,NY,NH,Democrat,1,1,0,1
Kirsten Gillibrand,Jeff Flake,Democrat,1,NY,AZ,Republican,1,0,0,1
Kirsten Gillibrand,Jeff Merkley,Democrat,1,NY,OR,Democrat,1,1,0,1
Kirsten Gillibrand,Jerry Moran,Democrat,1,NY,KS,Republican,1,0,0,1
Kirsten Gillibrand,Joe Donnelly,Democrat,1,NY,IN,Democrat,1,1,0,1
Kirsten Gillibrand,Joe Manchin,Democrat,1,NY,WV,Democrat,1,1,0,1
Kirsten Gillibrand,John “Johnny” Isakson,Democrat,1,NY,GA,Republican,1,0,0,1
Kirsten Gillibrand,John Barrasso,Democrat,1,NY,WY,Republican,1,0,0,1
Kirsten Gillibrand,John Boozman,Democrat,1,NY,AR,Republican,1,0,0,1
Kirsten Gillibrand,John Cornyn,Democrat,1,NY,TX,Republican,1,0,0,1
Kirsten Gillibrand,John F. “Jack” Reed,Democrat,1,NY,RI,Democrat,1,1,0,1
Kirsten Gillibrand,John Hoeven,Democrat,1,NY,ND,Republican,1,0,0,1
Kirsten Gillibrand,John Neely Kennedy,Democrat,1,NY,LA,Republican,1,0,0,1
Kirsten Gillibrand,John Thune,Democrat,1,NY,SD,Republican,1,0,0,1
Kirsten Gillibrand,Jon Kyl,Democrat,1,NY,AZ,Republican,1,0,0,1
Kirsten Gillibrand,Jon Tester,Democrat,1,NY,MT,Democrat,1,1,0,1
Kirsten Gillibrand,Joni Ernst,Democrat,1,NY,IA,Republican,1,0,0,1
Kirsten Gillibrand,Kamala Harris,Democrat,1,NY,CA,Democrat,1,1,0,1
Kirsten Gillibrand,Lamar Alexander,Democrat,1,NY,TN,Republican,1,0,0,1
Kirsten Gillibrand,Lindsey Graham,Democrat,1,NY,SC,Republican,1,0,0,1
Kirsten Gillibrand,Lisa Murkowski,Democrat,1,NY,AK,Republican,1,0,0,1
Kirsten Gillibrand,Marco Rubio,Democrat,1,NY,FL,Republican,1,0,0,1
Kirsten Gillibrand,Margaret “Maggie” Hassan,Democrat,1,NY,NH,Democrat,1,1,0,1
Kirsten Gillibrand,Maria Cantwell,Democrat,1,NY,WA,Democrat,1,1,0,1
Kirsten Gillibrand,Mark Warner,Democrat,1,NY,VA,Democrat,1,1,0,1
Kirsten Gillibrand,Martin Heinrich,Democrat,1,NY,NM,Democrat,1,1,0,1
Kirsten Gillibrand,Mazie Hirono,Democrat,1,NY,HI,Democrat,1,1,0,1
Kirsten Gillibrand,Michael “Mike” Crapo,Democrat,1,NY,ID,Republican,1,0,0,1
Kirsten Gillibrand,Michael Bennet,Democrat,1,NY,CO,Democrat,1,1,0,1
Kirsten Gillibrand,Michael Enzi,Democrat,1,NY,WY,Republican,1,0,0,1
Kirsten Gillibrand,Mike Rounds,Democrat,1,NY,SD,Republican,1,0,0,1
Kirsten Gillibrand,Mitch McConnell,Democrat,1,NY,KY,Republican,1,0,0,1
Kirsten Gillibrand,Orrin Hatch,Democrat,1,NY,UT,Republican,1,0,0,1
Kirsten Gillibrand,Pat Roberts,Democrat,1,NY,KS,Republican,1,0,0,1
Kirsten Gillibrand,Patrick “Pat” Toomey,Democrat,1,NY,PA,Republican,1,0,0,1
Kirsten Gillibrand,Patrick Leahy,Democrat,1,NY,VT,Democrat,1,1,0,1
Kirsten Gillibrand,Patty Murray,Democrat,1,NY,WA,Democrat,1,1,0,1
Kirsten Gillibrand,Rand Paul,Democrat,1,NY,KY,Republican,1,0,0,1
Kirsten Gillibrand,Richard Blumenthal,Democrat,1,NY,CT,Democrat,1,1,0,1
Kirsten Gillibrand,Richard Burr,Democrat,1,NY,NC,Republican,1,0,0,1
Kirsten Gillibrand,Richard Durbin,Democrat,1,NY,IL,Democrat,1,1,0,1
Kirsten Gillibrand,Richard Shelby,Democrat,1,NY,AL,Republican,1,0,0,1
Kirsten Gillibrand,Robert “Bob” Casey,Democrat,1,NY,PA,Democrat,1,1,0,1
Kirsten Gillibrand,Robert “Bob” Menendez,Democrat,1,NY,NJ,Democrat,1,1,0,1
Kirsten Gillibrand,Robert “Rob” Portman,Democrat,1,NY,OH,Republican,1,0,0,1
Kirsten Gillibrand,Roger Wicker,Democrat,1,NY,MS,Republican,1,0,0,1
Kirsten Gillibrand,Ron Johnson,Democrat,1,NY,WI,Republican,1,0,0,1
Kirsten Gillibrand,Ron Wyden,Democrat,1,NY,OR,Democrat,1,1,0,1
Kirsten Gillibrand,Roy Blunt,Democrat,1,NY,MO,Republican,1,0,0,1
Kirsten Gillibrand,Sheldon Whitehouse,Democrat,1,NY,RI,Democrat,1,1,0,1
Kirsten Gillibrand,Shelley Moore Capito,Democrat,1,NY,WV,Republican,1,0,0,1
Kirsten Gillibrand,Sherrod Brown,Democrat,1,NY,OH,Democrat,1,1,0,1
Kirsten Gillibrand,Steve Daines,Democrat,1,NY,MT,Republican,1,0,0,1
Kirsten Gillibrand,Susan Collins,Democrat,1,NY,ME,Republican,1,0,0,1
Kirsten Gillibrand,Tammy Baldwin,Democrat,1,NY,WI,Democrat,1,1,0,1
Kirsten Gillibrand,Tammy Duckworth,Democrat,1,NY,IL,Democrat,1,1,0,1
Kirsten Gillibrand,Ted Cruz,Democrat,1,NY,TX,Republican,1,0,0,1
Kirsten Gillibrand,Thom Tillis,Democrat,1,NY,NC,Republican,1,0,0,1
Kirsten Gillibrand,Thomas Carper,Democrat,1,NY,DE,Democrat,1,1,0,1
Kirsten Gillibrand,Tim Scott,Democrat,1,NY,SC,Republican,1,0,0,1
Kirsten Gillibrand,Timothy “Tim” Kaine,Democrat,1,NY,VA,Democrat,1,1,0,1
Kirsten Gillibrand,Tina Smith,Democrat,1,NY,MN,Democrat,1,1,0,1
Kirsten Gillibrand,Todd Young,Democrat,1,NY,IN,Republican,1,0,0,1
Kirsten Gillibrand,Tom Cotton,Democrat,1,NY,AR,Republican,1,0,0,1
Kirsten Gillibrand,Tom Udall,Democrat,1,NY,NM,Democrat,1,1,0,1
Lamar Alexander,Amy Klobuchar,Republican,1,TN,MN,Democrat,1,0,0,1
Lamar Alexander,Angus King,Republican,1,TN,ME,Democrat,1,0,0,1
Lamar Alexander,Benjamin “Ben” Sasse,Republican,1,TN,NE,Republican,1,1,0,1
Lamar Alexander,Benjamin Cardin,Republican,1,TN,MD,Democrat,1,0,0,1
Lamar Alexander,Bernard “Bernie” Sanders,Republican,1,TN,VT,Democrat,1,0,0,1
Lamar Alexander,Bill Cassidy,Republican,1,TN,LA,Republican,1,1,0,1
Lamar Alexander,Bill Nelson,Republican,1,TN,FL,Democrat,1,0,0,1
Lamar Alexander,Bob Corker,Republican,1,TN,TN,Republican,1,1,0,1
Lamar Alexander,Brian Schatz,Republican,1,TN,HI,Democrat,1,0,0,1
Lamar Alexander,Catherine Cortez Masto,Republican,1,TN,NV,Democrat,1,0,0,1
Lamar Alexander,Charles “Chuck” Grassley,Republican,1,TN,IA,Republican,1,1,0,1
Lamar Alexander,Charles “Chuck” Schumer,Republican,1,TN,NY,Democrat,1,0,0,1
Lamar Alexander,Chris Van Hollen,Republican,1,TN,MD,Democrat,1,0,0,1
Lamar Alexander,Christopher Coons,Republican,1,TN,DE,Democrat,1,0,0,1
Lamar Alexander,Christopher Murphy,Republican,1,TN,CT,Democrat,1,0,0,1
Lamar Alexander,Cindy Hyde-Smith,Republican,1,TN,MS,Republican,1,1,0,1
Lamar Alexander,Claire McCaskill,Republican,1,TN,MO,Democrat,1,0,0,1
Lamar Alexander,Cory Booker,Republican,1,TN,NJ,Democrat,1,0,0,1
Lamar Alexander,Cory Gardner,Republican,1,TN,CO,Republican,1,1,0,1
Lamar Alexander,Dan Sullivan,Republican,1,TN,AK,Republican,1,1,0,1
Lamar Alexander,David Perdue,Republican,1,TN,GA,Republican,1,1,0,1
Lamar Alexander,Dean Heller,Republican,1,TN,NV,Republican,1,1,0,1
Lamar Alexander,Deb Fischer,Republican,1,TN,NE,Republican,1,1,0,1
Lamar Alexander,Debbie Stabenow,Republican,1,TN,MI,Democrat,1,0,0,1
Lamar Alexander,Dianne Feinstein,Republican,1,TN,CA,Democrat,1,0,0,1
Lamar Alexander,Doug Jones,Republican,1,TN,AL,Democrat,1,0,0,1
Lamar Alexander,Edward “Ed” Markey,Republican,1,TN,MA,Democrat,1,0,0,1
Lamar Alexander,Elizabeth Warren,Republican,1,TN,MA,Democrat,1,0,0,1
Lamar Alexander,Gary Peters,Republican,1,TN,MI,Democrat,1,0,0,1
Lamar Alexander,Heidi Heitkamp,Republican,1,TN,ND,Democrat,1,0,0,1
Lamar Alexander,James “Jim” Inhofe,Republican,1,TN,OK,Republican,1,1,0,1
Lamar Alexander,James Lankford,Republican,1,TN,OK,Republican,1,1,0,1
Lamar Alexander,James Risch,Republican,1,TN,ID,Republican,1,1,0,1
Lamar Alexander,Jeanne Shaheen,Republican,1,TN,NH,Democrat,1,0,0,1
Lamar Alexander,Jeff Flake,Republican,1,TN,AZ,Republican,1,1,0,1
Lamar Alexander,Jeff Merkley,Republican,1,TN,OR,Democrat,1,0,0,1
Lamar Alexander,Jerry Moran,Republican,1,TN,KS,Republican,1,1,0,1
Lamar Alexander,Joe Donnelly,Republican,1,TN,IN,Democrat,1,0,0,1
Lamar Alexander,Joe Manchin,Republican,1,TN,WV,Democrat,1,0,0,1
Lamar Alexander,John “Johnny” Isakson,Republican,1,TN,GA,Republican,1,1,0,1
Lamar Alexander,John Barrasso,Republican,1,TN,WY,Republican,1,1,0,1
Lamar Alexander,John Boozman,Republican,1,TN,AR,Republican,1,1,0,1
Lamar Alexander,John Cornyn,Republican,1,TN,TX,Republican,1,1,0,1
Lamar Alexander,John F. “Jack” Reed,Republican,1,TN,RI,Democrat,1,0,0,1
Lamar Alexander,John Hoeven,Republican,1,TN,ND,Republican,1,1,0,1
Lamar Alexander,John Neely Kennedy,Republican,1,TN,LA,Republican,1,1,0,1
Lamar Alexander,John Thune,Republican,1,TN,SD,Republican,1,1,0,1
Lamar Alexander,Jon Kyl,Republican,1,TN,AZ,Republican,1,1,0,1
Lamar Alexander,Jon Tester,Republican,1,TN,MT,Democrat,1,0,0,1
Lamar Alexander,Joni Ernst,Republican,1,TN,IA,Republican,1,1,0,1
Lamar Alexander,Kamala Harris,Republican,1,TN,CA,Democrat,1,0,0,1
Lamar Alexander,Kirsten Gillibrand,Republican,1,TN,NY,Democrat,1,0,0,1
Lamar Alexander,Lindsey Graham,Republican,1,TN,SC,Republican,1,1,0,1
Lamar Alexander,Lisa Murkowski,Republican,1,TN,AK,Republican,1,1,0,1
Lamar Alexander,Marco Rubio,Republican,1,TN,FL,Republican,1,1,0,1
Lamar Alexander,Margaret “Maggie” Hassan,Republican,1,TN,NH,Democrat,1,0,0,1
Lamar Alexander,Maria Cantwell,Republican,1,TN,WA,Democrat,1,0,0,1
Lamar Alexander,Mark Warner,Republican,1,TN,VA,Democrat,1,0,0,1
Lamar Alexander,Martin Heinrich,Republican,1,TN,NM,Democrat,1,0,0,1
Lamar Alexander,Mazie Hirono,Republican,1,TN,HI,Democrat,1,0,0,1
Lamar Alexander,Michael “Mike” Crapo,Republican,1,TN,ID,Republican,1,1,0,1
Lamar Alexander,Michael Bennet,Republican,1,TN,CO,Democrat,1,0,0,1
Lamar Alexander,Michael Enzi,Republican,1,TN,WY,Republican,1,1,0,1
Lamar Alexander,Mike Rounds,Republican,1,TN,SD,Republican,1,1,0,1
Lamar Alexander,Mitch McConnell,Republican,1,TN,KY,Republican,1,1,0,1
Lamar Alexander,Orrin Hatch,Republican,1,TN,UT,Republican,1,1,0,1
Lamar Alexander,Pat Roberts,Republican,1,TN,KS,Republican,1,1,0,1
Lamar Alexander,Patrick “Pat” Toomey,Republican,1,TN,PA,Republican,1,1,0,1
Lamar Alexander,Patrick Leahy,Republican,1,TN,VT,Democrat,1,0,0,1
Lamar Alexander,Patty Murray,Republican,1,TN,WA,Democrat,1,0,0,1
Lamar Alexander,Rand Paul,Republican,1,TN,KY,Republican,1,1,0,1
Lamar Alexander,Richard Blumenthal,Republican,1,TN,CT,Democrat,1,0,0,1
Lamar Alexander,Richard Burr,Republican,1,TN,NC,Republican,1,1,0,1
Lamar Alexander,Richard Durbin,Republican,1,TN,IL,Democrat,1,0,0,1
Lamar Alexander,Richard Shelby,Republican,1,TN,AL,Republican,1,1,0,1
Lamar Alexander,Robert “Bob” Casey,Republican,1,TN,PA,Democrat,1,0,0,1
Lamar Alexander,Robert “Bob” Menendez,Republican,1,TN,NJ,Democrat,1,0,0,1
Lamar Alexander,Robert “Rob” Portman,Republican,1,TN,OH,Republican,1,1,0,1
Lamar Alexander,Roger Wicker,Republican,1,TN,MS,Republican,1,1,0,1
Lamar Alexander,Ron Johnson,Republican,1,TN,WI,Republican,1,1,0,1
Lamar Alexander,Ron Wyden,Republican,1,TN,OR,Democrat,1,0,0,1
Lamar Alexander,Roy Blunt,Republican,1,TN,MO,Republican,1,1,0,1
Lamar Alexander,Sheldon Whitehouse,Republican,1,TN,RI,Democrat,1,0,0,1
Lamar Alexander,Shelley Moore Capito,Republican,1,TN,WV,Republican,1,1,0,1
Lamar Alexander,Sherrod Brown,Republican,1,TN,OH,Democrat,1,0,0,1
Lamar Alexander,Steve Daines,Republican,1,TN,MT,Republican,1,1,0,1
Lamar Alexander,Susan Collins,Republican,1,TN,ME,Republican,1,1,0,1
Lamar Alexander,Tammy Baldwin,Republican,1,TN,WI,Democrat,1,0,0,1
Lamar Alexander,Tammy Duckworth,Republican,1,TN,IL,Democrat,1,0,0,1
Lamar Alexander,Ted Cruz,Republican,1,TN,TX,Republican,1,1,0,1
Lamar Alexander,Thom Tillis,Republican,1,TN,NC,Republican,1,1,0,1
Lamar Alexander,Thomas Carper,Republican,1,TN,DE,Democrat,1,0,0,1
Lamar Alexander,Tim Scott,Republican,1,TN,SC,Republican,1,1,0,1
Lamar Alexander,Timothy “Tim” Kaine,Republican,1,TN,VA,Democrat,1,0,0,1
Lamar Alexander,Tina Smith,Republican,1,TN,MN,Democrat,1,0,0,1
Lamar Alexander,Todd Young,Republican,1,TN,IN,Republican,1,1,0,1
Lamar Alexander,Tom Cotton,Republican,1,TN,AR,Republican,1,1,0,1
Lamar Alexander,Tom Udall,Republican,1,TN,NM,Democrat,1,0,0,1
Lindsey Graham,Amy Klobuchar,Republican,1,SC,MN,Democrat,1,0,0,1
Lindsey Graham,Angus King,Republican,1,SC,ME,Democrat,1,0,0,1
Lindsey Graham,Benjamin “Ben” Sasse,Republican,1,SC,NE,Republican,1,1,0,1
Lindsey Graham,Benjamin Cardin,Republican,1,SC,MD,Democrat,1,0,0,1
Lindsey Graham,Bernard “Bernie” Sanders,Republican,1,SC,VT,Democrat,1,0,0,1
Lindsey Graham,Bill Cassidy,Republican,1,SC,LA,Republican,1,1,1,1
Lindsey Graham,Bill Nelson,Republican,1,SC,FL,Democrat,1,0,1,1
Lindsey Graham,Bob Corker,Republican,1,SC,TN,Republican,1,1,0,1
Lindsey Graham,Brian Schatz,Republican,1,SC,HI,Democrat,1,0,0,1
Lindsey Graham,Catherine Cortez Masto,Republican,1,SC,NV,Democrat,1,0,0,1
Lindsey Graham,Charles “Chuck” Grassley,Republican,1,SC,IA,Republican,1,1,0,1
Lindsey Graham,Charles “Chuck” Schumer,Republican,1,SC,NY,Democrat,1,0,0,1
Lindsey Graham,Chris Van Hollen,Republican,1,SC,MD,Democrat,1,0,0,1
Lindsey Graham,Christopher Coons,Republican,1,SC,DE,Democrat,1,0,0,1
Lindsey Graham,Christopher Murphy,Republican,1,SC,CT,Democrat,1,0,0,1
Lindsey Graham,Cindy Hyde-Smith,Republican,1,SC,MS,Republican,1,1,0,1
Lindsey Graham,Claire McCaskill,Republican,1,SC,MO,Democrat,1,0,0,1
Lindsey Graham,Cory Booker,Republican,1,SC,NJ,Democrat,1,0,0,1
Lindsey Graham,Cory Gardner,Republican,1,SC,CO,Republican,1,1,0,1
Lindsey Graham,Dan Sullivan,Republican,1,SC,AK,Republican,1,1,0,1
Lindsey Graham,David Perdue,Republican,1,SC,GA,Republican,1,1,1,1
Lindsey Graham,Dean Heller,Republican,1,SC,NV,Republican,1,1,0,1
Lindsey Graham,Deb Fischer,Republican,1,SC,NE,Republican,1,1,0,1
Lindsey Graham,Debbie Stabenow,Republican,1,SC,MI,Democrat,1,0,0,1
Lindsey Graham,Dianne Feinstein,Republican,1,SC,CA,Democrat,1,0,0,1
Lindsey Graham,Doug Jones,Republican,1,SC,AL,Democrat,1,0,1,1
Lindsey Graham,Edward “Ed” Markey,Republican,1,SC,MA,Democrat,1,0,0,1
Lindsey Graham,Elizabeth Warren,Republican,1,SC,MA,Democrat,1,0,0,1
Lindsey Graham,Gary Peters,Republican,1,SC,MI,Democrat,1,0,0,1
Lindsey Graham,Heidi Heitkamp,Republican,1,SC,ND,Democrat,1,0,0,1
Lindsey Graham,James “Jim” Inhofe,Republican,1,SC,OK,Republican,1,1,0,1
Lindsey Graham,James Lankford,Republican,1,SC,OK,Republican,1,1,0,1
Lindsey Graham,James Risch,Republican,1,SC,ID,Republican,1,1,0,1
Lindsey Graham,Jeanne Shaheen,Republican,1,SC,NH,Democrat,1,0,0,1
Lindsey Graham,Jeff Flake,Republican,1,SC,AZ,Republican,1,1,0,1
Lindsey Graham,Jeff Merkley,Republican,1,SC,OR,Democrat,1,0,0,1
Lindsey Graham,Jerry Moran,Republican,1,SC,KS,Republican,1,1,0,1
Lindsey Graham,Joe Donnelly,Republican,1,SC,IN,Democrat,1,0,0,1
Lindsey Graham,Joe Manchin,Republican,1,SC,WV,Democrat,1,0,0,1
Lindsey Graham,John “Johnny” Isakson,Republican,1,SC,GA,Republican,1,1,1,1
Lindsey Graham,John Barrasso,Republican,1,SC,WY,Republican,1,1,0,1
Lindsey Graham,John Boozman,Republican,1,SC,AR,Republican,1,1,0,1
Lindsey Graham,John Cornyn,Republican,1,SC,TX,Republican,1,1,1,1
Lindsey Graham,John F. “Jack” Reed,Republican,1,SC,RI,Democrat,1,0,0,1
Lindsey Graham,John Hoeven,Republican,1,SC,ND,Republican,1,1,0,1
Lindsey Graham,John Neely Kennedy,Republican,1,SC,LA,Republican,1,1,1,1
Lindsey Graham,John Thune,Republican,1,SC,SD,Republican,1,1,0,1
Lindsey Graham,Jon Kyl,Republican,1,SC,AZ,Republican,1,1,0,1
Lindsey Graham,Jon Tester,Republican,1,SC,MT,Democrat,1,0,0,1
Lindsey Graham,Joni Ernst,Republican,1,SC,IA,Republican,1,1,0,1
Lindsey Graham,Kamala Harris,Republican,1,SC,CA,Democrat,1,0,0,1
Lindsey Graham,Kirsten Gillibrand,Republican,1,SC,NY,Democrat,1,0,0,1
Lindsey Graham,Lamar Alexander,Republican,1,SC,TN,Republican,1,1,0,1
Lindsey Graham,Lisa Murkowski,Republican,1,SC,AK,Republican,1,1,0,1
Lindsey Graham,Marco Rubio,Republican,1,SC,FL,Republican,1,1,1,1
Lindsey Graham,Margaret “Maggie” Hassan,Republican,1,SC,NH,Democrat,1,0,0,1
Lindsey Graham,Maria Cantwell,Republican,1,SC,WA,Democrat,1,0,0,1
Lindsey Graham,Mark Warner,Republican,1,SC,VA,Democrat,1,0,0,1
Lindsey Graham,Martin Heinrich,Republican,1,SC,NM,Democrat,1,0,0,1
Lindsey Graham,Mazie Hirono,Republican,1,SC,HI,Democrat,1,0,0,1
Lindsey Graham,Michael “Mike” Crapo,Republican,1,SC,ID,Republican,1,1,0,1
Lindsey Graham,Michael Bennet,Republican,1,SC,CO,Democrat,1,0,0,1
Lindsey Graham,Michael Enzi,Republican,1,SC,WY,Republican,1,1,0,1
Lindsey Graham,Mike Rounds,Republican,1,SC,SD,Republican,1,1,0,1
Lindsey Graham,Mitch McConnell,Republican,1,SC,KY,Republican,1,1,0,1
Lindsey Graham,Orrin Hatch,Republican,1,SC,UT,Republican,1,1,0,1
Lindsey Graham,Pat Roberts,Republican,1,SC,KS,Republican,1,1,0,1
Lindsey Graham,Patrick “Pat” Toomey,Republican,1,SC,PA,Republican,1,1,0,1
Lindsey Graham,Patrick Leahy,Republican,1,SC,VT,Democrat,1,0,0,1
Lindsey Graham,Patty Murray,Republican,1,SC,WA,Democrat,1,0,0,1
Lindsey Graham,Rand Paul,Republican,1,SC,KY,Republican,1,1,0,1
Lindsey Graham,Richard Blumenthal,Republican,1,SC,CT,Democrat,1,0,0,1
Lindsey Graham,Richard Burr,Republican,1,SC,NC,Republican,1,1,0,1
Lindsey Graham,Richard Durbin,Republican,1,SC,IL,Democrat,1,0,0,1
Lindsey Graham,Richard Shelby,Republican,1,SC,AL,Republican,1,1,1,1
Lindsey Graham,Robert “Bob” Casey,Republican,1,SC,PA,Democrat,1,0,0,1
Lindsey Graham,Robert “Bob” Menendez,Republican,1,SC,NJ,Democrat,1,0,0,1
Lindsey Graham,Robert “Rob” Portman,Republican,1,SC,OH,Republican,1,1,0,1
Lindsey Graham,Roger Wicker,Republican,1,SC,MS,Republican,1,1,0,1
Lindsey Graham,Ron Johnson,Republican,1,SC,WI,Republican,1,1,0,1
Lindsey Graham,Ron Wyden,Republican,1,SC,OR,Democrat,1,0,0,1
Lindsey Graham,Roy Blunt,Republican,1,SC,MO,Republican,1,1,0,1
Lindsey Graham,Sheldon Whitehouse,Republican,1,SC,RI,Democrat,1,0,0,1
Lindsey Graham,Shelley Moore Capito,Republican,1,SC,WV,Republican,1,1,0,1
Lindsey Graham,Sherrod Brown,Republican,1,SC,OH,Democrat,1,0,0,1
Lindsey Graham,Steve Daines,Republican,1,SC,MT,Republican,1,1,0,1
Lindsey Graham,Susan Collins,Republican,1,SC,ME,Republican,1,1,0,1
Lindsey Graham,Tammy Baldwin,Republican,1,SC,WI,Democrat,1,0,0,1
Lindsey Graham,Tammy Duckworth,Republican,1,SC,IL,Democrat,1,0,0,1
Lindsey Graham,Ted Cruz,Republican,1,SC,TX,Republican,1,1,1,1
Lindsey Graham,Thom Tillis,Republican,1,SC,NC,Republican,1,1,0,1
Lindsey Graham,Thomas Carper,Republican,1,SC,DE,Democrat,1,0,0,1
Lindsey Graham,Tim Scott,Republican,1,SC,SC,Republican,1,1,1,1
Lindsey Graham,Timothy “Tim” Kaine,Republican,1,SC,VA,Democrat,1,0,0,1
Lindsey Graham,Tina Smith,Republican,1,SC,MN,Democrat,1,0,0,1
Lindsey Graham,Todd Young,Republican,1,SC,IN,Republican,1,1,0,1
Lindsey Graham,Tom Cotton,Republican,1,SC,AR,Republican,1,1,0,1
Lindsey Graham,Tom Udall,Republican,1,SC,NM,Democrat,1,0,0,1
Lisa Murkowski,Amy Klobuchar,Republican,1,AK,MN,Democrat,1,0,0,1
Lisa Murkowski,Angus King,Republican,1,AK,ME,Democrat,1,0,0,1
Lisa Murkowski,Benjamin “Ben” Sasse,Republican,1,AK,NE,Republican,1,1,0,1
Lisa Murkowski,Benjamin Cardin,Republican,1,AK,MD,Democrat,1,0,0,1
Lisa Murkowski,Bernard “Bernie” Sanders,Republican,1,AK,VT,Democrat,1,0,0,1
Lisa Murkowski,Bill Cassidy,Republican,1,AK,LA,Republican,1,1,0,1
Lisa Murkowski,Bill Nelson,Republican,1,AK,FL,Democrat,1,0,0,1
Lisa Murkowski,Bob Corker,Republican,1,AK,TN,Republican,1,1,0,1
Lisa Murkowski,Brian Schatz,Republican,1,AK,HI,Democrat,1,0,0,1
Lisa Murkowski,Catherine Cortez Masto,Republican,1,AK,NV,Democrat,1,0,0,1
Lisa Murkowski,Charles “Chuck” Grassley,Republican,1,AK,IA,Republican,1,1,0,1
Lisa Murkowski,Charles “Chuck” Schumer,Republican,1,AK,NY,Democrat,1,0,0,1
Lisa Murkowski,Chris Van Hollen,Republican,1,AK,MD,Democrat,1,0,0,1
Lisa Murkowski,Christopher Coons,Republican,1,AK,DE,Democrat,1,0,0,1
Lisa Murkowski,Christopher Murphy,Republican,1,AK,CT,Democrat,1,0,0,1
Lisa Murkowski,Cindy Hyde-Smith,Republican,1,AK,MS,Republican,1,1,0,1
Lisa Murkowski,Claire McCaskill,Republican,1,AK,MO,Democrat,1,0,0,1
Lisa Murkowski,Cory Booker,Republican,1,AK,NJ,Democrat,1,0,0,1
Lisa Murkowski,Cory Gardner,Republican,1,AK,CO,Republican,1,1,0,1
Lisa Murkowski,Dan Sullivan,Republican,1,AK,AK,Republican,1,1,0,1
Lisa Murkowski,David Perdue,Republican,1,AK,GA,Republican,1,1,0,1
Lisa Murkowski,Dean Heller,Republican,1,AK,NV,Republican,1,1,0,1
Lisa Murkowski,Deb Fischer,Republican,1,AK,NE,Republican,1,1,0,1
Lisa Murkowski,Debbie Stabenow,Republican,1,AK,MI,Democrat,1,0,0,1
Lisa Murkowski,Dianne Feinstein,Republican,1,AK,CA,Democrat,1,0,0,1
Lisa Murkowski,Doug Jones,Republican,1,AK,AL,Democrat,1,0,0,1
Lisa Murkowski,Edward “Ed” Markey,Republican,1,AK,MA,Democrat,1,0,0,1
Lisa Murkowski,Elizabeth Warren,Republican,1,AK,MA,Democrat,1,0,0,1
Lisa Murkowski,Gary Peters,Republican,1,AK,MI,Democrat,1,0,0,1
Lisa Murkowski,Heidi Heitkamp,Republican,1,AK,ND,Democrat,1,0,0,1
Lisa Murkowski,James “Jim” Inhofe,Republican,1,AK,OK,Republican,1,1,0,1
Lisa Murkowski,James Lankford,Republican,1,AK,OK,Republican,1,1,0,1
Lisa Murkowski,James Risch,Republican,1,AK,ID,Republican,1,1,0,1
Lisa Murkowski,Jeanne Shaheen,Republican,1,AK,NH,Democrat,1,0,0,1
Lisa Murkowski,Jeff Flake,Republican,1,AK,AZ,Republican,1,1,0,1
Lisa Murkowski,Jeff Merkley,Republican,1,AK,OR,Democrat,1,0,0,1
Lisa Murkowski,Jerry Moran,Republican,1,AK,KS,Republican,1,1,0,1
Lisa Murkowski,Joe Donnelly,Republican,1,AK,IN,Democrat,1,0,0,1
Lisa Murkowski,Joe Manchin,Republican,1,AK,WV,Democrat,1,0,0,1
Lisa Murkowski,John “Johnny” Isakson,Republican,1,AK,GA,Republican,1,1,0,1
Lisa Murkowski,John Barrasso,Republican,1,AK,WY,Republican,1,1,0,1
Lisa Murkowski,John Boozman,Republican,1,AK,AR,Republican,1,1,0,1
Lisa Murkowski,John Cornyn,Republican,1,AK,TX,Republican,1,1,0,1
Lisa Murkowski,John F. “Jack” Reed,Republican,1,AK,RI,Democrat,1,0,0,1
Lisa Murkowski,John Hoeven,Republican,1,AK,ND,Republican,1,1,0,1
Lisa Murkowski,John Neely Kennedy,Republican,1,AK,LA,Republican,1,1,0,1
Lisa Murkowski,John Thune,Republican,1,AK,SD,Republican,1,1,0,1
Lisa Murkowski,Jon Kyl,Republican,1,AK,AZ,Republican,1,1,0,1
Lisa Murkowski,Jon Tester,Republican,1,AK,MT,Democrat,1,0,0,1
Lisa Murkowski,Joni Ernst,Republican,1,AK,IA,Republican,1,1,0,1
Lisa Murkowski,Kamala Harris,Republican,1,AK,CA,Democrat,1,0,0,1
Lisa Murkowski,Kirsten Gillibrand,Republican,1,AK,NY,Democrat,1,0,0,1
Lisa Murkowski,Lamar Alexander,Republican,1,AK,TN,Republican,1,1,0,1
Lisa Murkowski,Lindsey Graham,Republican,1,AK,SC,Republican,1,1,0,1
Lisa Murkowski,Marco Rubio,Republican,1,AK,FL,Republican,1,1,0,1
Lisa Murkowski,Margaret “Maggie” Hassan,Republican,1,AK,NH,Democrat,1,0,0,1
Lisa Murkowski,Maria Cantwell,Republican,1,AK,WA,Democrat,1,0,0,1
Lisa Murkowski,Mark Warner,Republican,1,AK,VA,Democrat,1,0,0,1
Lisa Murkowski,Martin Heinrich,Republican,1,AK,NM,Democrat,1,0,0,1
