name,name2,state,vote,party,state2,vote2,party2,cross_party,storm,sharevote
John Barrasso,Mike Johanns,WY,1,Republican,NE,1,Republican,1,0,1
John Barrasso,Mitch McConnell,WY,1,Republican,KY,1,Republican,1,0,1
John Barrasso,Patrick Leahy,WY,1,Republican,VT,1,Democrat,0,0,1
John Barrasso,Patty Murray,WY,1,Republican,WA,1,Democrat,0,0,1
John Barrasso,Richard Blumenthal,WY,1,Republican,CT,1,Democrat,0,0,1
John Barrasso,Richard Durbin,WY,1,Republican,IL,1,Democrat,0,0,1
John Barrasso,Robert “Bob” Casey,WY,1,Republican,PA,1,Democrat,0,0,1
John Barrasso,Robert “Bob” Menendez,WY,1,Republican,NJ,1,Democrat,0,0,1
John Barrasso,Roger Wicker,WY,1,Republican,MS,1,Republican,1,0,1
John Barrasso,Ron Wyden,WY,1,Republican,OR,1,Democrat,0,0,1
John Barrasso,Roy Blunt,WY,1,Republican,MO,1,Republican,1,0,1
John Barrasso,Saxby Chambliss,WY,1,Republican,GA,1,Republican,1,0,1
John Barrasso,Sheldon Whitehouse,WY,1,Republican,RI,1,Democrat,0,0,1
John Barrasso,Sherrod Brown,WY,1,Republican,OH,1,Democrat,0,0,1
John Barrasso,Susan Collins,WY,1,Republican,ME,1,Republican,1,0,1
John Barrasso,Tammy Baldwin,WY,1,Republican,WI,1,Democrat,0,0,1
John Barrasso,Thad Cochran,WY,1,Republican,MS,1,Republican,1,0,1
John Barrasso,Thomas “Tom” Harkin,WY,1,Republican,IA,1,Democrat,0,0,1
John Barrasso,Thomas Carper,WY,1,Republican,DE,1,Democrat,0,0,1
John Barrasso,Tim Johnson,WY,1,Republican,SD,1,Democrat,0,0,1
John Barrasso,Timothy “Tim” Kaine,WY,1,Republican,VA,1,Democrat,0,0,1
John Barrasso,Tom Udall,WY,1,Republican,NM,1,Democrat,0,0,1
John Boozman,Alan “Al” Franken,AR,1,Republican,MN,1,Democrat,0,0,1
John Boozman,Amy Klobuchar,AR,1,Republican,MN,1,Democrat,0,0,1
John Boozman,Angus King,AR,1,Republican,ME,1,Independent,0,0,1
John Boozman,Barbara Boxer,AR,1,Republican,CA,1,Democrat,0,0,1
John Boozman,Barbara Mikulski,AR,1,Republican,MD,1,Democrat,0,0,1
John Boozman,Benjamin Cardin,AR,1,Republican,MD,1,Democrat,0,0,1
John Boozman,Bernard “Bernie” Sanders,AR,1,Republican,VT,1,Independent,0,0,1
John Boozman,Bill Nelson,AR,1,Republican,FL,1,Democrat,0,0,1
John Boozman,Bob Corker,AR,1,Republican,TN,1,Republican,1,0,1
John Boozman,Carl Levin,AR,1,Republican,MI,1,Democrat,0,0,1
John Boozman,Charles “Chuck” Grassley,AR,1,Republican,IA,1,Republican,1,0,1
John Boozman,Charles “Chuck” Schumer,AR,1,Republican,NY,1,Democrat,0,0,1
John Boozman,Christopher Coons,AR,1,Republican,DE,1,Democrat,0,0,1
John Boozman,Christopher Murphy,AR,1,Republican,CT,1,Democrat,0,0,1
John Boozman,Claire McCaskill,AR,1,Republican,MO,1,Democrat,0,0,1
John Boozman,Cory Booker,AR,1,Republican,NJ,1,Democrat,0,0,1
John Boozman,Daniel Coats,AR,1,Republican,IN,1,Republican,1,0,1
John Boozman,David Vitter,AR,1,Republican,LA,1,Republican,1,0,1
John Boozman,Dean Heller,AR,1,Republican,NV,1,Republican,1,0,1
John Boozman,Deb Fischer,AR,1,Republican,NE,1,Republican,1,0,1
John Boozman,Debbie Stabenow,AR,1,Republican,MI,1,Democrat,0,0,1
John Boozman,Dianne Feinstein,AR,1,Republican,CA,1,Democrat,0,0,1
John Boozman,Edward “Ed” Markey,AR,1,Republican,MA,1,Democrat,0,0,1
John Boozman,Elizabeth Warren,AR,1,Republican,MA,1,Democrat,0,0,1
John Boozman,Harry Reid,AR,1,Republican,NV,1,Democrat,0,0,1
John Boozman,Heidi Heitkamp,AR,1,Republican,ND,1,Democrat,0,0,1
John Boozman,James “Jim” Inhofe,AR,1,Republican,OK,1,Republican,1,0,1
John Boozman,Jeanne Shaheen,AR,1,Republican,NH,1,Democrat,0,0,1
John Boozman,Jeff Merkley,AR,1,Republican,OR,1,Democrat,0,0,1
John Boozman,Jerry Moran,AR,1,Republican,KS,1,Republican,1,0,1
John Boozman,Joe Donnelly,AR,1,Republican,IN,1,Democrat,0,0,1
John Boozman,Joe Manchin,AR,1,Republican,WV,1,Democrat,0,0,1
John Boozman,John “Jay” Rockefeller,AR,1,Republican,WV,1,Democrat,0,0,1
John Boozman,John “Johnny” Isakson,AR,1,Republican,GA,1,Republican,1,0,1
John Boozman,John Barrasso,AR,1,Republican,WY,1,Republican,1,0,1
John Boozman,John F. “Jack” Reed,AR,1,Republican,RI,1,Democrat,0,0,1
John Boozman,John Hoeven,AR,1,Republican,ND,1,Republican,1,0,1
John Boozman,John Thune,AR,1,Republican,SD,1,Republican,1,0,1
John Boozman,John Walsh,AR,1,Republican,MT,1,Democrat,0,0,1
John Boozman,Jon Tester,AR,1,Republican,MT,1,Democrat,0,0,1
John Boozman,Kay Hagan,AR,1,Republican,NC,1,Democrat,0,0,1
John Boozman,Kelly Ayotte,AR,1,Republican,NH,1,Republican,1,0,1
John Boozman,Kirsten Gillibrand,AR,1,Republican,NY,1,Democrat,0,0,1
John Boozman,Lindsey Graham,AR,1,Republican,SC,1,Republican,1,0,1
John Boozman,Lisa Murkowski,AR,1,Republican,AK,1,Republican,1,0,1
John Boozman,Maria Cantwell,AR,1,Republican,WA,1,Democrat,0,0,1
John Boozman,Mark Begich,AR,1,Republican,AK,1,Democrat,0,0,1
John Boozman,Mark Kirk,AR,1,Republican,IL,1,Republican,1,0,1
John Boozman,Mark Pryor,AR,1,Republican,AR,1,Democrat,0,0,1
John Boozman,Mark Udall,AR,1,Republican,CO,1,Democrat,0,0,1
John Boozman,Mark Warner,AR,1,Republican,VA,1,Democrat,0,0,1
John Boozman,Martin Heinrich,AR,1,Republican,NM,1,Democrat,0,0,1
John Boozman,Mary Landrieu,AR,1,Republican,LA,1,Democrat,0,0,1
John Boozman,Mazie Hirono,AR,1,Republican,HI,1,Democrat,0,0,1
John Boozman,Michael Bennet,AR,1,Republican,CO,1,Democrat,0,0,1
John Boozman,Michael Enzi,AR,1,Republican,WY,1,Republican,1,0,1
John Boozman,Mike Johanns,AR,1,Republican,NE,1,Republican,1,0,1
John Boozman,Mitch McConnell,AR,1,Republican,KY,1,Republican,1,0,1
John Boozman,Patrick Leahy,AR,1,Republican,VT,1,Democrat,0,0,1
John Boozman,Patty Murray,AR,1,Republican,WA,1,Democrat,0,0,1
John Boozman,Richard Blumenthal,AR,1,Republican,CT,1,Democrat,0,0,1
John Boozman,Richard Durbin,AR,1,Republican,IL,1,Democrat,0,0,1
John Boozman,Robert “Bob” Casey,AR,1,Republican,PA,1,Democrat,0,0,1
John Boozman,Robert “Bob” Menendez,AR,1,Republican,NJ,1,Democrat,0,0,1
John Boozman,Roger Wicker,AR,1,Republican,MS,1,Republican,1,0,1
John Boozman,Ron Wyden,AR,1,Republican,OR,1,Democrat,0,0,1
John Boozman,Roy Blunt,AR,1,Republican,MO,1,Republican,1,0,1
John Boozman,Saxby Chambliss,AR,1,Republican,GA,1,Republican,1,0,1
John Boozman,Sheldon Whitehouse,AR,1,Republican,RI,1,Democrat,0,0,1
John Boozman,Sherrod Brown,AR,1,Republican,OH,1,Democrat,0,0,1
John Boozman,Susan Collins,AR,1,Republican,ME,1,Republican,1,0,1
John Boozman,Tammy Baldwin,AR,1,Republican,WI,1,Democrat,0,0,1
John Boozman,Thad Cochran,AR,1,Republican,MS,1,Republican,1,0,1
John Boozman,Thomas “Tom” Harkin,AR,1,Republican,IA,1,Democrat,0,0,1
John Boozman,Thomas Carper,AR,1,Republican,DE,1,Democrat,0,0,1
John Boozman,Tim Johnson,AR,1,Republican,SD,1,Democrat,0,0,1
John Boozman,Timothy “Tim” Kaine,AR,1,Republican,VA,1,Democrat,0,0,1
John Boozman,Tom Udall,AR,1,Republican,NM,1,Democrat,0,0,1
John F. “Jack” Reed,Alan “Al” Franken,RI,1,Democrat,MN,1,Democrat,1,0,1
John F. “Jack” Reed,Amy Klobuchar,RI,1,Democrat,MN,1,Democrat,1,0,1
John F. “Jack” Reed,Angus King,RI,1,Democrat,ME,1,Independent,0,0,1
John F. “Jack” Reed,Barbara Boxer,RI,1,Democrat,CA,1,Democrat,1,0,1
John F. “Jack” Reed,Barbara Mikulski,RI,1,Democrat,MD,1,Democrat,1,1,1
John F. “Jack” Reed,Benjamin Cardin,RI,1,Democrat,MD,1,Democrat,1,1,1
John F. “Jack” Reed,Bernard “Bernie” Sanders,RI,1,Democrat,VT,1,Independent,0,0,1
John F. “Jack” Reed,Bill Nelson,RI,1,Democrat,FL,1,Democrat,1,0,1
John F. “Jack” Reed,Bob Corker,RI,1,Democrat,TN,1,Republican,0,0,1
John F. “Jack” Reed,Carl Levin,RI,1,Democrat,MI,1,Democrat,1,0,1
John F. “Jack” Reed,Charles “Chuck” Grassley,RI,1,Democrat,IA,1,Republican,0,0,1
John F. “Jack” Reed,Charles “Chuck” Schumer,RI,1,Democrat,NY,1,Democrat,1,1,1
John F. “Jack” Reed,Christopher Coons,RI,1,Democrat,DE,1,Democrat,1,1,1
John F. “Jack” Reed,Christopher Murphy,RI,1,Democrat,CT,1,Democrat,1,1,1
John F. “Jack” Reed,Claire McCaskill,RI,1,Democrat,MO,1,Democrat,1,0,1
John F. “Jack” Reed,Cory Booker,RI,1,Democrat,NJ,1,Democrat,1,1,1
John F. “Jack” Reed,Daniel Coats,RI,1,Democrat,IN,1,Republican,0,0,1
John F. “Jack” Reed,David Vitter,RI,1,Democrat,LA,1,Republican,0,0,1
John F. “Jack” Reed,Dean Heller,RI,1,Democrat,NV,1,Republican,0,0,1
John F. “Jack” Reed,Deb Fischer,RI,1,Democrat,NE,1,Republican,0,0,1
John F. “Jack” Reed,Debbie Stabenow,RI,1,Democrat,MI,1,Democrat,1,0,1
John F. “Jack” Reed,Dianne Feinstein,RI,1,Democrat,CA,1,Democrat,1,0,1
John F. “Jack” Reed,Edward “Ed” Markey,RI,1,Democrat,MA,1,Democrat,1,1,1
John F. “Jack” Reed,Elizabeth Warren,RI,1,Democrat,MA,1,Democrat,1,1,1
John F. “Jack” Reed,Harry Reid,RI,1,Democrat,NV,1,Democrat,1,0,1
John F. “Jack” Reed,Heidi Heitkamp,RI,1,Democrat,ND,1,Democrat,1,0,1
John F. “Jack” Reed,James “Jim” Inhofe,RI,1,Democrat,OK,1,Republican,0,0,1
John F. “Jack” Reed,Jeanne Shaheen,RI,1,Democrat,NH,1,Democrat,1,1,1
John F. “Jack” Reed,Jeff Merkley,RI,1,Democrat,OR,1,Democrat,1,0,1
John F. “Jack” Reed,Jerry Moran,RI,1,Democrat,KS,1,Republican,0,0,1
John F. “Jack” Reed,Joe Donnelly,RI,1,Democrat,IN,1,Democrat,1,0,1
John F. “Jack” Reed,Joe Manchin,RI,1,Democrat,WV,1,Democrat,1,1,1
John F. “Jack” Reed,John “Jay” Rockefeller,RI,1,Democrat,WV,1,Democrat,1,1,1
John F. “Jack” Reed,John “Johnny” Isakson,RI,1,Democrat,GA,1,Republican,0,0,1
John F. “Jack” Reed,John Barrasso,RI,1,Democrat,WY,1,Republican,0,0,1
John F. “Jack” Reed,John Boozman,RI,1,Democrat,AR,1,Republican,0,0,1
John F. “Jack” Reed,John Hoeven,RI,1,Democrat,ND,1,Republican,0,0,1
John F. “Jack” Reed,John Thune,RI,1,Democrat,SD,1,Republican,0,0,1
John F. “Jack” Reed,John Walsh,RI,1,Democrat,MT,1,Democrat,1,0,1
John F. “Jack” Reed,Jon Tester,RI,1,Democrat,MT,1,Democrat,1,0,1
John F. “Jack” Reed,Kay Hagan,RI,1,Democrat,NC,1,Democrat,1,0,1
John F. “Jack” Reed,Kelly Ayotte,RI,1,Democrat,NH,1,Republican,0,1,1
John F. “Jack” Reed,Kirsten Gillibrand,RI,1,Democrat,NY,1,Democrat,1,1,1
John F. “Jack” Reed,Lindsey Graham,RI,1,Democrat,SC,1,Republican,0,0,1
John F. “Jack” Reed,Lisa Murkowski,RI,1,Democrat,AK,1,Republican,0,0,1
John F. “Jack” Reed,Maria Cantwell,RI,1,Democrat,WA,1,Democrat,1,1,1
John F. “Jack” Reed,Mark Begich,RI,1,Democrat,AK,1,Democrat,1,0,1
John F. “Jack” Reed,Mark Kirk,RI,1,Democrat,IL,1,Republican,0,0,1
John F. “Jack” Reed,Mark Pryor,RI,1,Democrat,AR,1,Democrat,1,0,1
John F. “Jack” Reed,Mark Udall,RI,1,Democrat,CO,1,Democrat,1,0,1
John F. “Jack” Reed,Mark Warner,RI,1,Democrat,VA,1,Democrat,1,0,1
John F. “Jack” Reed,Martin Heinrich,RI,1,Democrat,NM,1,Democrat,1,0,1
John F. “Jack” Reed,Mary Landrieu,RI,1,Democrat,LA,1,Democrat,1,0,1
John F. “Jack” Reed,Mazie Hirono,RI,1,Democrat,HI,1,Democrat,1,0,1
John F. “Jack” Reed,Michael Bennet,RI,1,Democrat,CO,1,Democrat,1,0,1
John F. “Jack” Reed,Michael Enzi,RI,1,Democrat,WY,1,Republican,0,0,1
John F. “Jack” Reed,Mike Johanns,RI,1,Democrat,NE,1,Republican,0,0,1
John F. “Jack” Reed,Mitch McConnell,RI,1,Democrat,KY,1,Republican,0,0,1
John F. “Jack” Reed,Patrick Leahy,RI,1,Democrat,VT,1,Democrat,1,0,1
John F. “Jack” Reed,Patty Murray,RI,1,Democrat,WA,1,Democrat,1,1,1
John F. “Jack” Reed,Richard Blumenthal,RI,1,Democrat,CT,1,Democrat,1,1,1
John F. “Jack” Reed,Richard Durbin,RI,1,Democrat,IL,1,Democrat,1,0,1
John F. “Jack” Reed,Robert “Bob” Casey,RI,1,Democrat,PA,1,Democrat,1,1,1
John F. “Jack” Reed,Robert “Bob” Menendez,RI,1,Democrat,NJ,1,Democrat,1,1,1
John F. “Jack” Reed,Roger Wicker,RI,1,Democrat,MS,1,Republican,0,0,1
John F. “Jack” Reed,Ron Wyden,RI,1,Democrat,OR,1,Democrat,1,0,1
John F. “Jack” Reed,Roy Blunt,RI,1,Democrat,MO,1,Republican,0,0,1
John F. “Jack” Reed,Saxby Chambliss,RI,1,Democrat,GA,1,Republican,0,0,1
John F. “Jack” Reed,Sheldon Whitehouse,RI,1,Democrat,RI,1,Democrat,1,1,1
John F. “Jack” Reed,Sherrod Brown,RI,1,Democrat,OH,1,Democrat,1,0,1
John F. “Jack” Reed,Susan Collins,RI,1,Democrat,ME,1,Republican,0,0,1
John F. “Jack” Reed,Tammy Baldwin,RI,1,Democrat,WI,1,Democrat,1,0,1
John F. “Jack” Reed,Thad Cochran,RI,1,Democrat,MS,1,Republican,0,0,1
John F. “Jack” Reed,Thomas “Tom” Harkin,RI,1,Democrat,IA,1,Democrat,1,0,1
John F. “Jack” Reed,Thomas Carper,RI,1,Democrat,DE,1,Democrat,1,1,1
John F. “Jack” Reed,Tim Johnson,RI,1,Democrat,SD,1,Democrat,1,0,1
John F. “Jack” Reed,Timothy “Tim” Kaine,RI,1,Democrat,VA,1,Democrat,1,0,1
John F. “Jack” Reed,Tom Udall,RI,1,Democrat,NM,1,Democrat,1,0,1
John Hoeven,Alan “Al” Franken,ND,1,Republican,MN,1,Democrat,0,0,1
John Hoeven,Amy Klobuchar,ND,1,Republican,MN,1,Democrat,0,0,1
John Hoeven,Angus King,ND,1,Republican,ME,1,Independent,0,0,1
John Hoeven,Barbara Boxer,ND,1,Republican,CA,1,Democrat,0,0,1
John Hoeven,Barbara Mikulski,ND,1,Republican,MD,1,Democrat,0,0,1
John Hoeven,Benjamin Cardin,ND,1,Republican,MD,1,Democrat,0,0,1
John Hoeven,Bernard “Bernie” Sanders,ND,1,Republican,VT,1,Independent,0,0,1
John Hoeven,Bill Nelson,ND,1,Republican,FL,1,Democrat,0,0,1
John Hoeven,Bob Corker,ND,1,Republican,TN,1,Republican,1,0,1
John Hoeven,Carl Levin,ND,1,Republican,MI,1,Democrat,0,0,1
John Hoeven,Charles “Chuck” Grassley,ND,1,Republican,IA,1,Republican,1,0,1
John Hoeven,Charles “Chuck” Schumer,ND,1,Republican,NY,1,Democrat,0,0,1
John Hoeven,Christopher Coons,ND,1,Republican,DE,1,Democrat,0,0,1
John Hoeven,Christopher Murphy,ND,1,Republican,CT,1,Democrat,0,0,1
John Hoeven,Claire McCaskill,ND,1,Republican,MO,1,Democrat,0,0,1
John Hoeven,Cory Booker,ND,1,Republican,NJ,1,Democrat,0,0,1
John Hoeven,Daniel Coats,ND,1,Republican,IN,1,Republican,1,0,1
John Hoeven,David Vitter,ND,1,Republican,LA,1,Republican,1,0,1
John Hoeven,Dean Heller,ND,1,Republican,NV,1,Republican,1,0,1
John Hoeven,Deb Fischer,ND,1,Republican,NE,1,Republican,1,0,1
John Hoeven,Debbie Stabenow,ND,1,Republican,MI,1,Democrat,0,0,1
John Hoeven,Dianne Feinstein,ND,1,Republican,CA,1,Democrat,0,0,1
John Hoeven,Edward “Ed” Markey,ND,1,Republican,MA,1,Democrat,0,0,1
John Hoeven,Elizabeth Warren,ND,1,Republican,MA,1,Democrat,0,0,1
John Hoeven,Harry Reid,ND,1,Republican,NV,1,Democrat,0,0,1
John Hoeven,Heidi Heitkamp,ND,1,Republican,ND,1,Democrat,0,0,1
John Hoeven,James “Jim” Inhofe,ND,1,Republican,OK,1,Republican,1,0,1
John Hoeven,Jeanne Shaheen,ND,1,Republican,NH,1,Democrat,0,0,1
John Hoeven,Jeff Merkley,ND,1,Republican,OR,1,Democrat,0,0,1
John Hoeven,Jerry Moran,ND,1,Republican,KS,1,Republican,1,0,1
John Hoeven,Joe Donnelly,ND,1,Republican,IN,1,Democrat,0,0,1
John Hoeven,Joe Manchin,ND,1,Republican,WV,1,Democrat,0,0,1
John Hoeven,John “Jay” Rockefeller,ND,1,Republican,WV,1,Democrat,0,0,1
John Hoeven,John “Johnny” Isakson,ND,1,Republican,GA,1,Republican,1,0,1
John Hoeven,John Barrasso,ND,1,Republican,WY,1,Republican,1,0,1
John Hoeven,John Boozman,ND,1,Republican,AR,1,Republican,1,0,1
John Hoeven,John F. “Jack” Reed,ND,1,Republican,RI,1,Democrat,0,0,1
John Hoeven,John Thune,ND,1,Republican,SD,1,Republican,1,0,1
John Hoeven,John Walsh,ND,1,Republican,MT,1,Democrat,0,0,1
John Hoeven,Jon Tester,ND,1,Republican,MT,1,Democrat,0,0,1
John Hoeven,Kay Hagan,ND,1,Republican,NC,1,Democrat,0,0,1
John Hoeven,Kelly Ayotte,ND,1,Republican,NH,1,Republican,1,0,1
John Hoeven,Kirsten Gillibrand,ND,1,Republican,NY,1,Democrat,0,0,1
John Hoeven,Lindsey Graham,ND,1,Republican,SC,1,Republican,1,0,1
John Hoeven,Lisa Murkowski,ND,1,Republican,AK,1,Republican,1,0,1
John Hoeven,Maria Cantwell,ND,1,Republican,WA,1,Democrat,0,0,1
John Hoeven,Mark Begich,ND,1,Republican,AK,1,Democrat,0,0,1
John Hoeven,Mark Kirk,ND,1,Republican,IL,1,Republican,1,0,1
John Hoeven,Mark Pryor,ND,1,Republican,AR,1,Democrat,0,0,1
John Hoeven,Mark Udall,ND,1,Republican,CO,1,Democrat,0,0,1
John Hoeven,Mark Warner,ND,1,Republican,VA,1,Democrat,0,0,1
John Hoeven,Martin Heinrich,ND,1,Republican,NM,1,Democrat,0,0,1
John Hoeven,Mary Landrieu,ND,1,Republican,LA,1,Democrat,0,0,1
John Hoeven,Mazie Hirono,ND,1,Republican,HI,1,Democrat,0,0,1
John Hoeven,Michael Bennet,ND,1,Republican,CO,1,Democrat,0,0,1
John Hoeven,Michael Enzi,ND,1,Republican,WY,1,Republican,1,0,1
John Hoeven,Mike Johanns,ND,1,Republican,NE,1,Republican,1,0,1
John Hoeven,Mitch McConnell,ND,1,Republican,KY,1,Republican,1,0,1
John Hoeven,Patrick Leahy,ND,1,Republican,VT,1,Democrat,0,0,1
John Hoeven,Patty Murray,ND,1,Republican,WA,1,Democrat,0,0,1
John Hoeven,Richard Blumenthal,ND,1,Republican,CT,1,Democrat,0,0,1
John Hoeven,Richard Durbin,ND,1,Republican,IL,1,Democrat,0,0,1
John Hoeven,Robert “Bob” Casey,ND,1,Republican,PA,1,Democrat,0,0,1
John Hoeven,Robert “Bob” Menendez,ND,1,Republican,NJ,1,Democrat,0,0,1
John Hoeven,Roger Wicker,ND,1,Republican,MS,1,Republican,1,0,1
John Hoeven,Ron Wyden,ND,1,Republican,OR,1,Democrat,0,0,1
John Hoeven,Roy Blunt,ND,1,Republican,MO,1,Republican,1,0,1
John Hoeven,Saxby Chambliss,ND,1,Republican,GA,1,Republican,1,0,1
John Hoeven,Sheldon Whitehouse,ND,1,Republican,RI,1,Democrat,0,0,1
John Hoeven,Sherrod Brown,ND,1,Republican,OH,1,Democrat,0,0,1
John Hoeven,Susan Collins,ND,1,Republican,ME,1,Republican,1,0,1
John Hoeven,Tammy Baldwin,ND,1,Republican,WI,1,Democrat,0,0,1
John Hoeven,Thad Cochran,ND,1,Republican,MS,1,Republican,1,0,1
John Hoeven,Thomas “Tom” Harkin,ND,1,Republican,IA,1,Democrat,0,0,1
John Hoeven,Thomas Carper,ND,1,Republican,DE,1,Democrat,0,0,1
John Hoeven,Tim Johnson,ND,1,Republican,SD,1,Democrat,0,0,1
John Hoeven,Timothy “Tim” Kaine,ND,1,Republican,VA,1,Democrat,0,0,1
John Hoeven,Tom Udall,ND,1,Republican,NM,1,Democrat,0,0,1
John Thune,Alan “Al” Franken,SD,1,Republican,MN,1,Democrat,0,0,1
John Thune,Amy Klobuchar,SD,1,Republican,MN,1,Democrat,0,0,1
John Thune,Angus King,SD,1,Republican,ME,1,Independent,0,0,1
John Thune,Barbara Boxer,SD,1,Republican,CA,1,Democrat,0,0,1
John Thune,Barbara Mikulski,SD,1,Republican,MD,1,Democrat,0,0,1
John Thune,Benjamin Cardin,SD,1,Republican,MD,1,Democrat,0,0,1
John Thune,Bernard “Bernie” Sanders,SD,1,Republican,VT,1,Independent,0,0,1
John Thune,Bill Nelson,SD,1,Republican,FL,1,Democrat,0,0,1
John Thune,Bob Corker,SD,1,Republican,TN,1,Republican,1,0,1
John Thune,Carl Levin,SD,1,Republican,MI,1,Democrat,0,0,1
John Thune,Charles “Chuck” Grassley,SD,1,Republican,IA,1,Republican,1,0,1
John Thune,Charles “Chuck” Schumer,SD,1,Republican,NY,1,Democrat,0,0,1
John Thune,Christopher Coons,SD,1,Republican,DE,1,Democrat,0,0,1
John Thune,Christopher Murphy,SD,1,Republican,CT,1,Democrat,0,0,1
John Thune,Claire McCaskill,SD,1,Republican,MO,1,Democrat,0,0,1
John Thune,Cory Booker,SD,1,Republican,NJ,1,Democrat,0,0,1
John Thune,Daniel Coats,SD,1,Republican,IN,1,Republican,1,0,1
John Thune,David Vitter,SD,1,Republican,LA,1,Republican,1,0,1
John Thune,Dean Heller,SD,1,Republican,NV,1,Republican,1,0,1
John Thune,Deb Fischer,SD,1,Republican,NE,1,Republican,1,0,1
John Thune,Debbie Stabenow,SD,1,Republican,MI,1,Democrat,0,0,1
John Thune,Dianne Feinstein,SD,1,Republican,CA,1,Democrat,0,0,1
John Thune,Edward “Ed” Markey,SD,1,Republican,MA,1,Democrat,0,0,1
John Thune,Elizabeth Warren,SD,1,Republican,MA,1,Democrat,0,0,1
John Thune,Harry Reid,SD,1,Republican,NV,1,Democrat,0,0,1
John Thune,Heidi Heitkamp,SD,1,Republican,ND,1,Democrat,0,0,1
John Thune,James “Jim” Inhofe,SD,1,Republican,OK,1,Republican,1,0,1
John Thune,Jeanne Shaheen,SD,1,Republican,NH,1,Democrat,0,0,1
John Thune,Jeff Merkley,SD,1,Republican,OR,1,Democrat,0,0,1
John Thune,Jerry Moran,SD,1,Republican,KS,1,Republican,1,0,1
John Thune,Joe Donnelly,SD,1,Republican,IN,1,Democrat,0,0,1
John Thune,Joe Manchin,SD,1,Republican,WV,1,Democrat,0,0,1
John Thune,John “Jay” Rockefeller,SD,1,Republican,WV,1,Democrat,0,0,1
John Thune,John “Johnny” Isakson,SD,1,Republican,GA,1,Republican,1,0,1
John Thune,John Barrasso,SD,1,Republican,WY,1,Republican,1,0,1
John Thune,John Boozman,SD,1,Republican,AR,1,Republican,1,0,1
John Thune,John F. “Jack” Reed,SD,1,Republican,RI,1,Democrat,0,0,1
John Thune,John Hoeven,SD,1,Republican,ND,1,Republican,1,0,1
John Thune,John Walsh,SD,1,Republican,MT,1,Democrat,0,0,1
John Thune,Jon Tester,SD,1,Republican,MT,1,Democrat,0,0,1
John Thune,Kay Hagan,SD,1,Republican,NC,1,Democrat,0,0,1
John Thune,Kelly Ayotte,SD,1,Republican,NH,1,Republican,1,0,1
John Thune,Kirsten Gillibrand,SD,1,Republican,NY,1,Democrat,0,0,1
John Thune,Lindsey Graham,SD,1,Republican,SC,1,Republican,1,0,1
John Thune,Lisa Murkowski,SD,1,Republican,AK,1,Republican,1,0,1
John Thune,Maria Cantwell,SD,1,Republican,WA,1,Democrat,0,0,1
John Thune,Mark Begich,SD,1,Republican,AK,1,Democrat,0,0,1
John Thune,Mark Kirk,SD,1,Republican,IL,1,Republican,1,0,1
John Thune,Mark Pryor,SD,1,Republican,AR,1,Democrat,0,0,1
John Thune,Mark Udall,SD,1,Republican,CO,1,Democrat,0,0,1
John Thune,Mark Warner,SD,1,Republican,VA,1,Democrat,0,0,1
John Thune,Martin Heinrich,SD,1,Republican,NM,1,Democrat,0,0,1
John Thune,Mary Landrieu,SD,1,Republican,LA,1,Democrat,0,0,1
John Thune,Mazie Hirono,SD,1,Republican,HI,1,Democrat,0,0,1
John Thune,Michael Bennet,SD,1,Republican,CO,1,Democrat,0,0,1
John Thune,Michael Enzi,SD,1,Republican,WY,1,Republican,1,0,1
John Thune,Mike Johanns,SD,1,Republican,NE,1,Republican,1,0,1
John Thune,Mitch McConnell,SD,1,Republican,KY,1,Republican,1,0,1
John Thune,Patrick Leahy,SD,1,Republican,VT,1,Democrat,0,0,1
John Thune,Patty Murray,SD,1,Republican,WA,1,Democrat,0,0,1
John Thune,Richard Blumenthal,SD,1,Republican,CT,1,Democrat,0,0,1
John Thune,Richard Durbin,SD,1,Republican,IL,1,Democrat,0,0,1
John Thune,Robert “Bob” Casey,SD,1,Republican,PA,1,Democrat,0,0,1
John Thune,Robert “Bob” Menendez,SD,1,Republican,NJ,1,Democrat,0,0,1
John Thune,Roger Wicker,SD,1,Republican,MS,1,Republican,1,0,1
John Thune,Ron Wyden,SD,1,Republican,OR,1,Democrat,0,0,1
John Thune,Roy Blunt,SD,1,Republican,MO,1,Republican,1,0,1
John Thune,Saxby Chambliss,SD,1,Republican,GA,1,Republican,1,0,1
John Thune,Sheldon Whitehouse,SD,1,Republican,RI,1,Democrat,0,0,1
John Thune,Sherrod Brown,SD,1,Republican,OH,1,Democrat,0,0,1
John Thune,Susan Collins,SD,1,Republican,ME,1,Republican,1,0,1
John Thune,Tammy Baldwin,SD,1,Republican,WI,1,Democrat,0,0,1
John Thune,Thad Cochran,SD,1,Republican,MS,1,Republican,1,0,1
John Thune,Thomas “Tom” Harkin,SD,1,Republican,IA,1,Democrat,0,0,1
John Thune,Thomas Carper,SD,1,Republican,DE,1,Democrat,0,0,1
John Thune,Tim Johnson,SD,1,Republican,SD,1,Democrat,0,0,1
John Thune,Timothy “Tim” Kaine,SD,1,Republican,VA,1,Democrat,0,0,1
John Thune,Tom Udall,SD,1,Republican,NM,1,Democrat,0,0,1
John Walsh,Alan “Al” Franken,MT,1,Democrat,MN,1,Democrat,1,0,1
John Walsh,Amy Klobuchar,MT,1,Democrat,MN,1,Democrat,1,0,1
