name,name2,state,vote,party,state2,vote2,party2,cross_party,storm,sharevote
John Thune,Michael Bennet,SD,1,Republican,CO,1,Democrat,0,0,1
John Thune,Mike Rounds,SD,1,Republican,SD,1,Republican,1,0,1
John Thune,Mitch McConnell,SD,1,Republican,KY,1,Republican,1,0,1
John Thune,Orrin Hatch,SD,1,Republican,UT,1,Republican,1,0,1
John Thune,Pat Roberts,SD,1,Republican,KS,1,Republican,1,0,1
John Thune,Patrick Leahy,SD,1,Republican,VT,1,Democrat,0,0,1
John Thune,Patty Murray,SD,1,Republican,WA,1,Democrat,0,0,1
John Thune,Richard Blumenthal,SD,1,Republican,CT,1,Democrat,0,0,1
John Thune,Richard Burr,SD,1,Republican,NC,1,Republican,1,0,1
John Thune,Richard Durbin,SD,1,Republican,IL,1,Democrat,0,0,1
John Thune,Richard Shelby,SD,1,Republican,AL,1,Republican,1,0,1
John Thune,Robert “Bob” Casey,SD,1,Republican,PA,1,Democrat,0,0,1
John Thune,Robert “Rob” Portman,SD,1,Republican,OH,1,Republican,1,0,1
John Thune,Roger Wicker,SD,1,Republican,MS,1,Republican,1,0,1
John Thune,Ron Wyden,SD,1,Republican,OR,1,Democrat,0,0,1
John Thune,Roy Blunt,SD,1,Republican,MO,1,Republican,1,0,1
John Thune,Sheldon Whitehouse,SD,1,Republican,RI,1,Democrat,0,0,1
John Thune,Shelley Moore Capito,SD,1,Republican,WV,1,Republican,1,0,1
John Thune,Sherrod Brown,SD,1,Republican,OH,1,Democrat,0,0,1
John Thune,Susan Collins,SD,1,Republican,ME,1,Republican,1,0,1
John Thune,Tammy Baldwin,SD,1,Republican,WI,1,Democrat,0,0,1
John Thune,Tammy Duckworth,SD,1,Republican,IL,1,Democrat,0,0,1
John Thune,Ted Cruz,SD,1,Republican,TX,1,Republican,1,0,1
John Thune,Thad Cochran,SD,1,Republican,MS,1,Republican,1,0,1
John Thune,Thom Tillis,SD,1,Republican,NC,1,Republican,1,0,1
John Thune,Thomas Carper,SD,1,Republican,DE,1,Democrat,0,0,1
John Thune,Tim Scott,SD,1,Republican,SC,1,Republican,1,0,1
John Thune,Timothy “Tim” Kaine,SD,1,Republican,VA,1,Democrat,0,0,1
John Thune,Todd Young,SD,1,Republican,IN,1,Republican,1,0,1
John Thune,Tom Cotton,SD,1,Republican,AR,1,Republican,1,0,1
John Thune,Tom Udall,SD,1,Republican,NM,1,Democrat,0,0,1
Jon Tester,Alan “Al” Franken,MT,1,Democrat,MN,1,Democrat,1,0,1
Jon Tester,Amy Klobuchar,MT,1,Democrat,MN,1,Democrat,1,0,1
Jon Tester,Angus King,MT,1,Democrat,ME,1,Independent,0,0,1
Jon Tester,Benjamin Cardin,MT,1,Democrat,MD,1,Democrat,1,0,1
Jon Tester,Bernard “Bernie” Sanders,MT,1,Democrat,VT,1,Independent,0,0,1
Jon Tester,Bill Cassidy,MT,1,Democrat,LA,1,Republican,0,0,1
Jon Tester,Bill Nelson,MT,1,Democrat,FL,1,Democrat,1,0,1
Jon Tester,Brian Schatz,MT,1,Democrat,HI,1,Democrat,1,0,1
Jon Tester,Catherine Cortez Masto,MT,1,Democrat,NV,1,Democrat,1,0,1
Jon Tester,Charles “Chuck” Schumer,MT,1,Democrat,NY,1,Democrat,1,0,1
Jon Tester,Chris Van Hollen,MT,1,Democrat,MD,1,Democrat,1,0,1
Jon Tester,Christopher Coons,MT,1,Democrat,DE,1,Democrat,1,0,1
Jon Tester,Christopher Murphy,MT,1,Democrat,CT,1,Democrat,1,0,1
Jon Tester,Claire McCaskill,MT,1,Democrat,MO,1,Democrat,1,0,1
Jon Tester,Cory Booker,MT,1,Democrat,NJ,1,Democrat,1,0,1
Jon Tester,Cory Gardner,MT,1,Democrat,CO,1,Republican,0,0,1
Jon Tester,David Perdue,MT,1,Democrat,GA,1,Republican,0,0,1
Jon Tester,Dean Heller,MT,1,Democrat,NV,1,Republican,0,0,1
Jon Tester,Debbie Stabenow,MT,1,Democrat,MI,1,Democrat,1,0,1
Jon Tester,Dianne Feinstein,MT,1,Democrat,CA,1,Democrat,1,0,1
Jon Tester,Edward “Ed” Markey,MT,1,Democrat,MA,1,Democrat,1,0,1
Jon Tester,Elizabeth Warren,MT,1,Democrat,MA,1,Democrat,1,0,1
Jon Tester,Gary Peters,MT,1,Democrat,MI,1,Democrat,1,0,1
Jon Tester,Heidi Heitkamp,MT,1,Democrat,ND,1,Democrat,1,0,1
Jon Tester,James “Jim” Inhofe,MT,1,Democrat,OK,1,Republican,0,0,1
Jon Tester,Jeanne Shaheen,MT,1,Democrat,NH,1,Democrat,1,0,1
Jon Tester,Jeff Merkley,MT,1,Democrat,OR,1,Democrat,1,0,1
Jon Tester,Joe Donnelly,MT,1,Democrat,IN,1,Democrat,1,0,1
Jon Tester,Joe Manchin,MT,1,Democrat,WV,1,Democrat,1,0,1
Jon Tester,John “Johnny” Isakson,MT,1,Democrat,GA,1,Republican,0,0,1
Jon Tester,John Barrasso,MT,1,Democrat,WY,1,Republican,0,0,1
Jon Tester,John Boozman,MT,1,Democrat,AR,1,Republican,0,0,1
Jon Tester,John Cornyn,MT,1,Democrat,TX,1,Republican,0,0,1
Jon Tester,John F. “Jack” Reed,MT,1,Democrat,RI,1,Democrat,1,0,1
Jon Tester,John Hoeven,MT,1,Democrat,ND,1,Republican,0,0,1
Jon Tester,John Neely Kennedy,MT,1,Democrat,LA,1,Republican,0,0,1
Jon Tester,John Thune,MT,1,Democrat,SD,1,Republican,0,0,1
Jon Tester,Kamala Harris,MT,1,Democrat,CA,1,Democrat,1,0,1
Jon Tester,Kirsten Gillibrand,MT,1,Democrat,NY,1,Democrat,1,0,1
Jon Tester,Lamar Alexander,MT,1,Democrat,TN,1,Republican,0,0,1
Jon Tester,Lisa Murkowski,MT,1,Democrat,AK,1,Republican,0,0,1
Jon Tester,Luther Strange,MT,1,Democrat,AL,1,Republican,0,0,1
Jon Tester,Margaret “Maggie” Hassan,MT,1,Democrat,NH,1,Democrat,1,0,1
Jon Tester,Maria Cantwell,MT,1,Democrat,WA,1,Democrat,1,0,1
Jon Tester,Mark Warner,MT,1,Democrat,VA,1,Democrat,1,0,1
Jon Tester,Martin Heinrich,MT,1,Democrat,NM,1,Democrat,1,0,1
Jon Tester,Mazie Hirono,MT,1,Democrat,HI,1,Democrat,1,0,1
Jon Tester,Michael “Mike” Crapo,MT,1,Democrat,ID,1,Republican,0,0,1
Jon Tester,Michael Bennet,MT,1,Democrat,CO,1,Democrat,1,0,1
Jon Tester,Mike Rounds,MT,1,Democrat,SD,1,Republican,0,0,1
Jon Tester,Mitch McConnell,MT,1,Democrat,KY,1,Republican,0,0,1
Jon Tester,Orrin Hatch,MT,1,Democrat,UT,1,Republican,0,0,1
Jon Tester,Pat Roberts,MT,1,Democrat,KS,1,Republican,0,0,1
Jon Tester,Patrick Leahy,MT,1,Democrat,VT,1,Democrat,1,0,1
Jon Tester,Patty Murray,MT,1,Democrat,WA,1,Democrat,1,0,1
Jon Tester,Richard Blumenthal,MT,1,Democrat,CT,1,Democrat,1,0,1
Jon Tester,Richard Burr,MT,1,Democrat,NC,1,Republican,0,0,1
Jon Tester,Richard Durbin,MT,1,Democrat,IL,1,Democrat,1,0,1
Jon Tester,Richard Shelby,MT,1,Democrat,AL,1,Republican,0,0,1
Jon Tester,Robert “Bob” Casey,MT,1,Democrat,PA,1,Democrat,1,0,1
Jon Tester,Robert “Rob” Portman,MT,1,Democrat,OH,1,Republican,0,0,1
Jon Tester,Roger Wicker,MT,1,Democrat,MS,1,Republican,0,0,1
Jon Tester,Ron Wyden,MT,1,Democrat,OR,1,Democrat,1,0,1
Jon Tester,Roy Blunt,MT,1,Democrat,MO,1,Republican,0,0,1
Jon Tester,Sheldon Whitehouse,MT,1,Democrat,RI,1,Democrat,1,0,1
Jon Tester,Shelley Moore Capito,MT,1,Democrat,WV,1,Republican,0,0,1
Jon Tester,Sherrod Brown,MT,1,Democrat,OH,1,Democrat,1,0,1
Jon Tester,Susan Collins,MT,1,Democrat,ME,1,Republican,0,0,1
Jon Tester,Tammy Baldwin,MT,1,Democrat,WI,1,Democrat,1,0,1
Jon Tester,Tammy Duckworth,MT,1,Democrat,IL,1,Democrat,1,0,1
Jon Tester,Ted Cruz,MT,1,Democrat,TX,1,Republican,0,0,1
Jon Tester,Thad Cochran,MT,1,Democrat,MS,1,Republican,0,0,1
Jon Tester,Thom Tillis,MT,1,Democrat,NC,1,Republican,0,0,1
Jon Tester,Thomas Carper,MT,1,Democrat,DE,1,Democrat,1,0,1
Jon Tester,Tim Scott,MT,1,Democrat,SC,1,Republican,0,0,1
Jon Tester,Timothy “Tim” Kaine,MT,1,Democrat,VA,1,Democrat,1,0,1
Jon Tester,Todd Young,MT,1,Democrat,IN,1,Republican,0,0,1
Jon Tester,Tom Cotton,MT,1,Democrat,AR,1,Republican,0,0,1
Jon Tester,Tom Udall,MT,1,Democrat,NM,1,Democrat,1,0,1
Joni Ernst,Benjamin “Ben” Sasse,IA,0,Republican,NE,0,Republican,1,0,1
Joni Ernst,Bob Corker,IA,0,Republican,TN,0,Republican,1,0,1
Joni Ernst,Charles “Chuck” Grassley,IA,0,Republican,IA,0,Republican,1,0,1
Joni Ernst,Deb Fischer,IA,0,Republican,NE,0,Republican,1,0,1
Joni Ernst,James Lankford,IA,0,Republican,OK,0,Republican,1,0,1
Joni Ernst,James Risch,IA,0,Republican,ID,0,Republican,1,0,1
Joni Ernst,Jeff Flake,IA,0,Republican,AZ,0,Republican,1,0,1
Joni Ernst,Jerry Moran,IA,0,Republican,KS,0,Republican,1,0,1
Joni Ernst,John McCain,IA,0,Republican,AZ,0,Republican,1,0,1
Joni Ernst,Lindsey Graham,IA,0,Republican,SC,0,Republican,1,0,1
Joni Ernst,Michael Enzi,IA,0,Republican,WY,0,Republican,1,0,1
Joni Ernst,Mike Lee,IA,0,Republican,UT,0,Republican,1,0,1
Joni Ernst,Patrick “Pat” Toomey,IA,0,Republican,PA,0,Republican,1,0,1
Joni Ernst,Rand Paul,IA,0,Republican,KY,0,Republican,1,0,1
Joni Ernst,Ron Johnson,IA,0,Republican,WI,0,Republican,1,0,1
Joni Ernst,Steve Daines,IA,0,Republican,MT,0,Republican,1,0,1
Kamala Harris,Alan “Al” Franken,CA,1,Democrat,MN,1,Democrat,1,0,1
Kamala Harris,Amy Klobuchar,CA,1,Democrat,MN,1,Democrat,1,0,1
Kamala Harris,Angus King,CA,1,Democrat,ME,1,Independent,0,0,1
Kamala Harris,Benjamin Cardin,CA,1,Democrat,MD,1,Democrat,1,0,1
Kamala Harris,Bernard “Bernie” Sanders,CA,1,Democrat,VT,1,Independent,0,0,1
Kamala Harris,Bill Cassidy,CA,1,Democrat,LA,1,Republican,0,0,1
Kamala Harris,Bill Nelson,CA,1,Democrat,FL,1,Democrat,1,0,1
Kamala Harris,Brian Schatz,CA,1,Democrat,HI,1,Democrat,1,0,1
Kamala Harris,Catherine Cortez Masto,CA,1,Democrat,NV,1,Democrat,1,0,1
Kamala Harris,Charles “Chuck” Schumer,CA,1,Democrat,NY,1,Democrat,1,0,1
Kamala Harris,Chris Van Hollen,CA,1,Democrat,MD,1,Democrat,1,0,1
Kamala Harris,Christopher Coons,CA,1,Democrat,DE,1,Democrat,1,0,1
Kamala Harris,Christopher Murphy,CA,1,Democrat,CT,1,Democrat,1,0,1
Kamala Harris,Claire McCaskill,CA,1,Democrat,MO,1,Democrat,1,0,1
Kamala Harris,Cory Booker,CA,1,Democrat,NJ,1,Democrat,1,0,1
Kamala Harris,Cory Gardner,CA,1,Democrat,CO,1,Republican,0,0,1
Kamala Harris,David Perdue,CA,1,Democrat,GA,1,Republican,0,0,1
Kamala Harris,Dean Heller,CA,1,Democrat,NV,1,Republican,0,0,1
Kamala Harris,Debbie Stabenow,CA,1,Democrat,MI,1,Democrat,1,0,1
Kamala Harris,Dianne Feinstein,CA,1,Democrat,CA,1,Democrat,1,0,1
Kamala Harris,Edward “Ed” Markey,CA,1,Democrat,MA,1,Democrat,1,0,1
Kamala Harris,Elizabeth Warren,CA,1,Democrat,MA,1,Democrat,1,0,1
Kamala Harris,Gary Peters,CA,1,Democrat,MI,1,Democrat,1,0,1
Kamala Harris,Heidi Heitkamp,CA,1,Democrat,ND,1,Democrat,1,0,1
Kamala Harris,James “Jim” Inhofe,CA,1,Democrat,OK,1,Republican,0,0,1
Kamala Harris,Jeanne Shaheen,CA,1,Democrat,NH,1,Democrat,1,0,1
Kamala Harris,Jeff Merkley,CA,1,Democrat,OR,1,Democrat,1,0,1
Kamala Harris,Joe Donnelly,CA,1,Democrat,IN,1,Democrat,1,0,1
Kamala Harris,Joe Manchin,CA,1,Democrat,WV,1,Democrat,1,0,1
Kamala Harris,John “Johnny” Isakson,CA,1,Democrat,GA,1,Republican,0,0,1
Kamala Harris,John Barrasso,CA,1,Democrat,WY,1,Republican,0,0,1
Kamala Harris,John Boozman,CA,1,Democrat,AR,1,Republican,0,0,1
Kamala Harris,John Cornyn,CA,1,Democrat,TX,1,Republican,0,0,1
Kamala Harris,John F. “Jack” Reed,CA,1,Democrat,RI,1,Democrat,1,0,1
Kamala Harris,John Hoeven,CA,1,Democrat,ND,1,Republican,0,0,1
Kamala Harris,John Neely Kennedy,CA,1,Democrat,LA,1,Republican,0,0,1
Kamala Harris,John Thune,CA,1,Democrat,SD,1,Republican,0,0,1
Kamala Harris,Jon Tester,CA,1,Democrat,MT,1,Democrat,1,0,1
Kamala Harris,Kirsten Gillibrand,CA,1,Democrat,NY,1,Democrat,1,0,1
Kamala Harris,Lamar Alexander,CA,1,Democrat,TN,1,Republican,0,0,1
Kamala Harris,Lisa Murkowski,CA,1,Democrat,AK,1,Republican,0,0,1
Kamala Harris,Luther Strange,CA,1,Democrat,AL,1,Republican,0,0,1
Kamala Harris,Margaret “Maggie” Hassan,CA,1,Democrat,NH,1,Democrat,1,0,1
Kamala Harris,Maria Cantwell,CA,1,Democrat,WA,1,Democrat,1,0,1
Kamala Harris,Mark Warner,CA,1,Democrat,VA,1,Democrat,1,0,1
Kamala Harris,Martin Heinrich,CA,1,Democrat,NM,1,Democrat,1,0,1
Kamala Harris,Mazie Hirono,CA,1,Democrat,HI,1,Democrat,1,0,1
Kamala Harris,Michael “Mike” Crapo,CA,1,Democrat,ID,1,Republican,0,0,1
Kamala Harris,Michael Bennet,CA,1,Democrat,CO,1,Democrat,1,0,1
Kamala Harris,Mike Rounds,CA,1,Democrat,SD,1,Republican,0,0,1
Kamala Harris,Mitch McConnell,CA,1,Democrat,KY,1,Republican,0,0,1
Kamala Harris,Orrin Hatch,CA,1,Democrat,UT,1,Republican,0,0,1
Kamala Harris,Pat Roberts,CA,1,Democrat,KS,1,Republican,0,0,1
Kamala Harris,Patrick Leahy,CA,1,Democrat,VT,1,Democrat,1,0,1
Kamala Harris,Patty Murray,CA,1,Democrat,WA,1,Democrat,1,0,1
Kamala Harris,Richard Blumenthal,CA,1,Democrat,CT,1,Democrat,1,0,1
Kamala Harris,Richard Burr,CA,1,Democrat,NC,1,Republican,0,0,1
Kamala Harris,Richard Durbin,CA,1,Democrat,IL,1,Democrat,1,0,1
Kamala Harris,Richard Shelby,CA,1,Democrat,AL,1,Republican,0,0,1
Kamala Harris,Robert “Bob” Casey,CA,1,Democrat,PA,1,Democrat,1,0,1
Kamala Harris,Robert “Rob” Portman,CA,1,Democrat,OH,1,Republican,0,0,1
Kamala Harris,Roger Wicker,CA,1,Democrat,MS,1,Republican,0,0,1
Kamala Harris,Ron Wyden,CA,1,Democrat,OR,1,Democrat,1,0,1
Kamala Harris,Roy Blunt,CA,1,Democrat,MO,1,Republican,0,0,1
Kamala Harris,Sheldon Whitehouse,CA,1,Democrat,RI,1,Democrat,1,0,1
Kamala Harris,Shelley Moore Capito,CA,1,Democrat,WV,1,Republican,0,0,1
Kamala Harris,Sherrod Brown,CA,1,Democrat,OH,1,Democrat,1,0,1
Kamala Harris,Susan Collins,CA,1,Democrat,ME,1,Republican,0,0,1
Kamala Harris,Tammy Baldwin,CA,1,Democrat,WI,1,Democrat,1,0,1
Kamala Harris,Tammy Duckworth,CA,1,Democrat,IL,1,Democrat,1,0,1
Kamala Harris,Ted Cruz,CA,1,Democrat,TX,1,Republican,0,0,1
Kamala Harris,Thad Cochran,CA,1,Democrat,MS,1,Republican,0,0,1
Kamala Harris,Thom Tillis,CA,1,Democrat,NC,1,Republican,0,0,1
Kamala Harris,Thomas Carper,CA,1,Democrat,DE,1,Democrat,1,0,1
Kamala Harris,Tim Scott,CA,1,Democrat,SC,1,Republican,0,0,1
Kamala Harris,Timothy “Tim” Kaine,CA,1,Democrat,VA,1,Democrat,1,0,1
Kamala Harris,Todd Young,CA,1,Democrat,IN,1,Republican,0,0,1
Kamala Harris,Tom Cotton,CA,1,Democrat,AR,1,Republican,0,0,1
Kamala Harris,Tom Udall,CA,1,Democrat,NM,1,Democrat,1,0,1
Kirsten Gillibrand,Alan “Al” Franken,NY,1,Democrat,MN,1,Democrat,1,0,1
Kirsten Gillibrand,Amy Klobuchar,NY,1,Democrat,MN,1,Democrat,1,0,1
Kirsten Gillibrand,Angus King,NY,1,Democrat,ME,1,Independent,0,0,1
Kirsten Gillibrand,Benjamin Cardin,NY,1,Democrat,MD,1,Democrat,1,0,1
Kirsten Gillibrand,Bernard “Bernie” Sanders,NY,1,Democrat,VT,1,Independent,0,0,1
Kirsten Gillibrand,Bill Cassidy,NY,1,Democrat,LA,1,Republican,0,0,1
Kirsten Gillibrand,Bill Nelson,NY,1,Democrat,FL,1,Democrat,1,0,1
Kirsten Gillibrand,Brian Schatz,NY,1,Democrat,HI,1,Democrat,1,0,1
Kirsten Gillibrand,Catherine Cortez Masto,NY,1,Democrat,NV,1,Democrat,1,0,1
Kirsten Gillibrand,Charles “Chuck” Schumer,NY,1,Democrat,NY,1,Democrat,1,0,1
Kirsten Gillibrand,Chris Van Hollen,NY,1,Democrat,MD,1,Democrat,1,0,1
Kirsten Gillibrand,Christopher Coons,NY,1,Democrat,DE,1,Democrat,1,0,1
Kirsten Gillibrand,Christopher Murphy,NY,1,Democrat,CT,1,Democrat,1,0,1
Kirsten Gillibrand,Claire McCaskill,NY,1,Democrat,MO,1,Democrat,1,0,1
Kirsten Gillibrand,Cory Booker,NY,1,Democrat,NJ,1,Democrat,1,0,1
Kirsten Gillibrand,Cory Gardner,NY,1,Democrat,CO,1,Republican,0,0,1
Kirsten Gillibrand,David Perdue,NY,1,Democrat,GA,1,Republican,0,0,1
Kirsten Gillibrand,Dean Heller,NY,1,Democrat,NV,1,Republican,0,0,1
Kirsten Gillibrand,Debbie Stabenow,NY,1,Democrat,MI,1,Democrat,1,0,1
Kirsten Gillibrand,Dianne Feinstein,NY,1,Democrat,CA,1,Democrat,1,0,1
Kirsten Gillibrand,Edward “Ed” Markey,NY,1,Democrat,MA,1,Democrat,1,0,1
Kirsten Gillibrand,Elizabeth Warren,NY,1,Democrat,MA,1,Democrat,1,0,1
Kirsten Gillibrand,Gary Peters,NY,1,Democrat,MI,1,Democrat,1,0,1
Kirsten Gillibrand,Heidi Heitkamp,NY,1,Democrat,ND,1,Democrat,1,0,1
Kirsten Gillibrand,James “Jim” Inhofe,NY,1,Democrat,OK,1,Republican,0,0,1
Kirsten Gillibrand,Jeanne Shaheen,NY,1,Democrat,NH,1,Democrat,1,0,1
Kirsten Gillibrand,Jeff Merkley,NY,1,Democrat,OR,1,Democrat,1,0,1
Kirsten Gillibrand,Joe Donnelly,NY,1,Democrat,IN,1,Democrat,1,0,1
Kirsten Gillibrand,Joe Manchin,NY,1,Democrat,WV,1,Democrat,1,0,1
Kirsten Gillibrand,John “Johnny” Isakson,NY,1,Democrat,GA,1,Republican,0,0,1
Kirsten Gillibrand,John Barrasso,NY,1,Democrat,WY,1,Republican,0,0,1
Kirsten Gillibrand,John Boozman,NY,1,Democrat,AR,1,Republican,0,0,1
Kirsten Gillibrand,John Cornyn,NY,1,Democrat,TX,1,Republican,0,0,1
Kirsten Gillibrand,John F. “Jack” Reed,NY,1,Democrat,RI,1,Democrat,1,0,1
Kirsten Gillibrand,John Hoeven,NY,1,Democrat,ND,1,Republican,0,0,1
Kirsten Gillibrand,John Neely Kennedy,NY,1,Democrat,LA,1,Republican,0,0,1
Kirsten Gillibrand,John Thune,NY,1,Democrat,SD,1,Republican,0,0,1
Kirsten Gillibrand,Jon Tester,NY,1,Democrat,MT,1,Democrat,1,0,1
Kirsten Gillibrand,Kamala Harris,NY,1,Democrat,CA,1,Democrat,1,0,1
Kirsten Gillibrand,Lamar Alexander,NY,1,Democrat,TN,1,Republican,0,0,1
Kirsten Gillibrand,Lisa Murkowski,NY,1,Democrat,AK,1,Republican,0,0,1
Kirsten Gillibrand,Luther Strange,NY,1,Democrat,AL,1,Republican,0,0,1
Kirsten Gillibrand,Margaret “Maggie” Hassan,NY,1,Democrat,NH,1,Democrat,1,0,1
Kirsten Gillibrand,Maria Cantwell,NY,1,Democrat,WA,1,Democrat,1,0,1
Kirsten Gillibrand,Mark Warner,NY,1,Democrat,VA,1,Democrat,1,0,1
Kirsten Gillibrand,Martin Heinrich,NY,1,Democrat,NM,1,Democrat,1,0,1
Kirsten Gillibrand,Mazie Hirono,NY,1,Democrat,HI,1,Democrat,1,0,1
Kirsten Gillibrand,Michael “Mike” Crapo,NY,1,Democrat,ID,1,Republican,0,0,1
Kirsten Gillibrand,Michael Bennet,NY,1,Democrat,CO,1,Democrat,1,0,1
Kirsten Gillibrand,Mike Rounds,NY,1,Democrat,SD,1,Republican,0,0,1
Kirsten Gillibrand,Mitch McConnell,NY,1,Democrat,KY,1,Republican,0,0,1
Kirsten Gillibrand,Orrin Hatch,NY,1,Democrat,UT,1,Republican,0,0,1
Kirsten Gillibrand,Pat Roberts,NY,1,Democrat,KS,1,Republican,0,0,1
Kirsten Gillibrand,Patrick Leahy,NY,1,Democrat,VT,1,Democrat,1,0,1
Kirsten Gillibrand,Patty Murray,NY,1,Democrat,WA,1,Democrat,1,0,1
Kirsten Gillibrand,Richard Blumenthal,NY,1,Democrat,CT,1,Democrat,1,0,1
Kirsten Gillibrand,Richard Burr,NY,1,Democrat,NC,1,Republican,0,0,1
Kirsten Gillibrand,Richard Durbin,NY,1,Democrat,IL,1,Democrat,1,0,1
Kirsten Gillibrand,Richard Shelby,NY,1,Democrat,AL,1,Republican,0,0,1
Kirsten Gillibrand,Robert “Bob” Casey,NY,1,Democrat,PA,1,Democrat,1,0,1
Kirsten Gillibrand,Robert “Rob” Portman,NY,1,Democrat,OH,1,Republican,0,0,1
Kirsten Gillibrand,Roger Wicker,NY,1,Democrat,MS,1,Republican,0,0,1
Kirsten Gillibrand,Ron Wyden,NY,1,Democrat,OR,1,Democrat,1,0,1
Kirsten Gillibrand,Roy Blunt,NY,1,Democrat,MO,1,Republican,0,0,1
Kirsten Gillibrand,Sheldon Whitehouse,NY,1,Democrat,RI,1,Democrat,1,0,1
Kirsten Gillibrand,Shelley Moore Capito,NY,1,Democrat,WV,1,Republican,0,0,1
Kirsten Gillibrand,Sherrod Brown,NY,1,Democrat,OH,1,Democrat,1,0,1
Kirsten Gillibrand,Susan Collins,NY,1,Democrat,ME,1,Republican,0,0,1
Kirsten Gillibrand,Tammy Baldwin,NY,1,Democrat,WI,1,Democrat,1,0,1
Kirsten Gillibrand,Tammy Duckworth,NY,1,Democrat,IL,1,Democrat,1,0,1
Kirsten Gillibrand,Ted Cruz,NY,1,Democrat,TX,1,Republican,0,0,1
Kirsten Gillibrand,Thad Cochran,NY,1,Democrat,MS,1,Republican,0,0,1
Kirsten Gillibrand,Thom Tillis,NY,1,Democrat,NC,1,Republican,0,0,1
Kirsten Gillibrand,Thomas Carper,NY,1,Democrat,DE,1,Democrat,1,0,1
Kirsten Gillibrand,Tim Scott,NY,1,Democrat,SC,1,Republican,0,0,1
Kirsten Gillibrand,Timothy “Tim” Kaine,NY,1,Democrat,VA,1,Democrat,1,0,1
Kirsten Gillibrand,Todd Young,NY,1,Democrat,IN,1,Republican,0,0,1
Kirsten Gillibrand,Tom Cotton,NY,1,Democrat,AR,1,Republican,0,0,1
Kirsten Gillibrand,Tom Udall,NY,1,Democrat,NM,1,Democrat,1,0,1
Lamar Alexander,Alan “Al” Franken,TN,1,Republican,MN,1,Democrat,0,0,1
Lamar Alexander,Amy Klobuchar,TN,1,Republican,MN,1,Democrat,0,0,1
Lamar Alexander,Angus King,TN,1,Republican,ME,1,Independent,0,0,1
Lamar Alexander,Benjamin Cardin,TN,1,Republican,MD,1,Democrat,0,0,1
Lamar Alexander,Bernard “Bernie” Sanders,TN,1,Republican,VT,1,Independent,0,0,1
Lamar Alexander,Bill Cassidy,TN,1,Republican,LA,1,Republican,1,0,1
Lamar Alexander,Bill Nelson,TN,1,Republican,FL,1,Democrat,0,0,1
Lamar Alexander,Brian Schatz,TN,1,Republican,HI,1,Democrat,0,0,1
Lamar Alexander,Catherine Cortez Masto,TN,1,Republican,NV,1,Democrat,0,0,1
Lamar Alexander,Charles “Chuck” Schumer,TN,1,Republican,NY,1,Democrat,0,0,1
Lamar Alexander,Chris Van Hollen,TN,1,Republican,MD,1,Democrat,0,0,1
Lamar Alexander,Christopher Coons,TN,1,Republican,DE,1,Democrat,0,0,1
Lamar Alexander,Christopher Murphy,TN,1,Republican,CT,1,Democrat,0,0,1
Lamar Alexander,Claire McCaskill,TN,1,Republican,MO,1,Democrat,0,0,1
Lamar Alexander,Cory Booker,TN,1,Republican,NJ,1,Democrat,0,0,1
Lamar Alexander,Cory Gardner,TN,1,Republican,CO,1,Republican,1,0,1
Lamar Alexander,David Perdue,TN,1,Republican,GA,1,Republican,1,0,1
Lamar Alexander,Dean Heller,TN,1,Republican,NV,1,Republican,1,0,1
Lamar Alexander,Debbie Stabenow,TN,1,Republican,MI,1,Democrat,0,0,1
Lamar Alexander,Dianne Feinstein,TN,1,Republican,CA,1,Democrat,0,0,1
Lamar Alexander,Edward “Ed” Markey,TN,1,Republican,MA,1,Democrat,0,0,1
Lamar Alexander,Elizabeth Warren,TN,1,Republican,MA,1,Democrat,0,0,1
Lamar Alexander,Gary Peters,TN,1,Republican,MI,1,Democrat,0,0,1
Lamar Alexander,Heidi Heitkamp,TN,1,Republican,ND,1,Democrat,0,0,1
Lamar Alexander,James “Jim” Inhofe,TN,1,Republican,OK,1,Republican,1,0,1
Lamar Alexander,Jeanne Shaheen,TN,1,Republican,NH,1,Democrat,0,0,1
Lamar Alexander,Jeff Merkley,TN,1,Republican,OR,1,Democrat,0,0,1
Lamar Alexander,Joe Donnelly,TN,1,Republican,IN,1,Democrat,0,0,1
Lamar Alexander,Joe Manchin,TN,1,Republican,WV,1,Democrat,0,0,1
Lamar Alexander,John “Johnny” Isakson,TN,1,Republican,GA,1,Republican,1,0,1
Lamar Alexander,John Barrasso,TN,1,Republican,WY,1,Republican,1,0,1
Lamar Alexander,John Boozman,TN,1,Republican,AR,1,Republican,1,0,1
Lamar Alexander,John Cornyn,TN,1,Republican,TX,1,Republican,1,0,1
Lamar Alexander,John F. “Jack” Reed,TN,1,Republican,RI,1,Democrat,0,0,1
Lamar Alexander,John Hoeven,TN,1,Republican,ND,1,Republican,1,0,1
Lamar Alexander,John Neely Kennedy,TN,1,Republican,LA,1,Republican,1,0,1
Lamar Alexander,John Thune,TN,1,Republican,SD,1,Republican,1,0,1
Lamar Alexander,Jon Tester,TN,1,Republican,MT,1,Democrat,0,0,1
Lamar Alexander,Kamala Harris,TN,1,Republican,CA,1,Democrat,0,0,1
Lamar Alexander,Kirsten Gillibrand,TN,1,Republican,NY,1,Democrat,0,0,1
Lamar Alexander,Lisa Murkowski,TN,1,Republican,AK,1,Republican,1,0,1
